Category,Metric,varianta_2.2.21 Mean,variantb_2.3.0 Mean,varianta_2.2.21 P50,variantb_2.3.0 P50,varianta_2.2.21 P90,variantb_2.3.0 P90,Unit
:core:contact:compileDebugKotlin,Load current classpath snapshot,14.32,23.92,14,15,22,20,ms
:core:contact:compileDebugKotlin,Run compilation,5479.34,5750.32,5336,5664,6272,6571,ms
:core:contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,69.82,88.68,63,63,84,272,ms
:core:contact:compileDebugKotlin,Update caches,27.08,27.72,26,29,40,37,ms
:core:contact:compileDebugKotlin,Compiler code generation,1701.5,1713.38,1686,1723,2102,2058,ms
:core:contact:compileDebugKotlin,Total Gradle task time,5810.44,6068.22,5771,5970,6654,6861,ms
:core:contact:compileDebugKotlin,Compiler code analysis,1551.04,1664.18,1473,1631,2014,2035,ms
:core:contact:compileDebugKotlin,Start gradle worker,4.3,3.9,4,3,9,7,ms
:core:contact:compileDebugKotlin,Total size of the cache directory,597.2,613.4,597,613,597,613,KB
:core:contact:compileDebugKotlin,Code generation lines per second,356,352,351,344,438,417,
:core:contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,Analysis lines per second,395,365,402,363,483,451,
:core:contact:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:contact:compileDebugKotlin,Number of lines analyzed,593,593,593,593,593,593,
:core:contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:contact:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:contact:compileDebugKotlin,Save shrunk current classpath snapshot,1.94,3.0,2,3,4,6,ms
:core:contact:compileDebugKotlin,Clear jar cache,11.31,2.42,2,2,6,5,ms
:core:contact:compileDebugKotlin,Clear outputs on rebuild,6.0,2.0,6,2,8,3,ms
:core:contact:compileDebugKotlin,Store build info,4.0,,4,,5,,ms
:core:contact:compileDebugKotlin,Clear output,3.5,3.25,4,4,4,5,ms
:core:document:compileDebugKotlin,Compiler IR lowering,1591.0,1460.54,1560,1393,2001,1957,ms
:core:document:compileDebugKotlin,Spent time before task action,93.08,92.36,91,89,126,136,ms
:core:document:compileDebugKotlin,Calculate output size,2.33,2.7,1,1,4,6,ms
:core:document:compileDebugKotlin,Remove duplicate classes,10.12,8.92,10,8,17,15,ms
:core:document:compileDebugKotlin,Compiler backend,1379.2,1100.72,1332,1070,1812,1469,ms
:core:document:compileDebugKotlin,Incremental compilation in daemon,8723.1,8431.52,8657,8160,10039,10196,ms
:core:document:compileDebugKotlin,Compiler translation to IR,2193.52,2417.62,2182,2383,2658,2960,ms
:core:document:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,82.42,61.16,68,57,100,82,ms
:core:document:compileDebugKotlin,Run compilation in Gradle worker,8784.22,8488.32,8711,8205,10094,10252,ms
:core:document:compileDebugKotlin,Sources compilation round,8312.74,8103.78,8335,7835,9667,9839,ms
:core:document:compileDebugKotlin,Compiler initialization time,97.94,84.72,101,83,127,111,ms
:core:document:compileDebugKotlin,Task action before worker execution,28.92,32.28,28,33,44,51,ms
:core:document:compileDebugKotlin,Connect to Kotlin daemon,16.06,16.14,14,14,19,23,ms
:core:document:compileDebugKotlin,Load current classpath snapshot,10.8,9.48,11,9,17,15,ms
:core:document:compileDebugKotlin,Run compilation,8762.7,8466.52,8692,8189,10077,10221,ms
:core:document:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,68.72,48.68,55,45,81,61,ms
:core:document:compileDebugKotlin,Update caches,50.16,39.44,43,40,66,51,ms
:core:document:compileDebugKotlin,Compiler code generation,2970.62,2561.78,3017,2463,3538,3227,ms
:core:document:compileDebugKotlin,Total Gradle task time,9100.3,8793.0,8993,8480,10410,10634,ms
:core:document:compileDebugKotlin,Compiler code analysis,2716.88,2672.22,2662,2575,3139,3461,ms
:core:document:compileDebugKotlin,Start gradle worker,2.16,2.48,1,2,4,5,ms
:core:document:compileDebugKotlin,Total size of the cache directory,724.1,740.4,724,740,724,740,KB
:core:document:compileDebugKotlin,Code generation lines per second,416,488,402,492,503,614,
:core:document:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:document:compileDebugKotlin,Analysis lines per second,450,464,456,471,503,546,
:core:document:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:document:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:document:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:document:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:document:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:document:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:document:compileDebugKotlin,Number of lines analyzed,1213,1213,1213,1213,1213,1213,
:core:document:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:document:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:document:compileDebugKotlin,Clear jar cache,1.97,2.39,2,2,4,5,ms
:core:document:compileDebugKotlin,Save shrunk current classpath snapshot,2.67,2.79,3,3,4,6,ms
:core:document:compileDebugKotlin,Store build info,3.5,3.0,4,3,4,3,ms
:core:document:compileDebugKotlin,Clear output,1.67,1.0,2,1,2,1,ms
:core:document:compileDebugKotlin,Clear outputs on rebuild,3.0,2.67,2,3,5,3,ms
:core:event:compileDebugKotlin,Compiler IR lowering,343.62,353.32,324,312,405,501,ms
:core:event:compileDebugKotlin,Spent time before task action,81.28,72.5,73,65,105,109,ms
:core:event:compileDebugKotlin,Calculate output size,2.29,2.59,2,1,4,7,ms
:core:event:compileDebugKotlin,Remove duplicate classes,9.62,11.38,10,9,13,15,ms
:core:event:compileDebugKotlin,Compiler backend,195.8,212.0,200,174,251,309,ms
:core:event:compileDebugKotlin,Incremental compilation in daemon,3426.06,3548.98,3400,3450,3883,4491,ms
:core:event:compileDebugKotlin,Compiler translation to IR,1047.12,1090.96,1022,986,1301,1643,ms
:core:event:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,66.34,58.76,69,57,90,85,ms
:core:event:compileDebugKotlin,Run compilation in Gradle worker,3504.02,3650.08,3448,3575,3948,4535,ms
:core:event:compileDebugKotlin,Sources compilation round,3238.72,3350.16,3211,3219,3678,4271,ms
:core:event:compileDebugKotlin,Compiler initialization time,63.04,47.78,53,45,78,74,ms
:core:event:compileDebugKotlin,Task action before worker execution,28.32,27.08,28,24,38,32,ms
:core:event:compileDebugKotlin,Connect to Kotlin daemon,30.82,48.58,15,17,30,201,ms
:core:event:compileDebugKotlin,Load current classpath snapshot,10.0,12.28,10,10,15,15,ms
:core:event:compileDebugKotlin,Run compilation,3467.46,3594.84,3427,3500,3918,4512,ms
:core:event:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,53.18,43.58,57,44,74,63,ms
:core:event:compileDebugKotlin,Update caches,5.98,6.98,6,6,9,11,ms
:core:event:compileDebugKotlin,Clear jar cache,3.13,3.11,2,2,6,6,ms
:core:event:compileDebugKotlin,Compiler code generation,539.88,565.72,534,498,630,1135,ms
:core:event:compileDebugKotlin,Total Gradle task time,3702.86,3851.36,3628,3753,4195,4828,ms
:core:event:compileDebugKotlin,Compiler code analysis,1225.64,1225.5,1217,1165,1466,1516,ms
:core:event:compileDebugKotlin,Start gradle worker,3.22,3.36,3,3,6,6,ms
:core:event:compileDebugKotlin,Total size of the cache directory,518.1,534.3,518,534,518,534,KB
:core:event:compileDebugKotlin,Code generation lines per second,543,578,519,556,750,823,
:core:event:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:event:compileDebugKotlin,Analysis lines per second,230,235,228,237,270,309,
:core:event:compileDebugKotlin,Size of shrunk classpath snapshot,25.5,25.5,26,26,26,26,KB
:core:event:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:event:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:event:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:event:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:event:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:event:compileDebugKotlin,Number of lines analyzed,277,277,277,277,277,277,
:core:event:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:event:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:event:compileDebugKotlin,Save shrunk current classpath snapshot,3.31,4.33,3,4,10,9,ms
:core:event:compileDebugKotlin,Clear outputs on rebuild,2.0,3.0,2,3,2,5,ms
:core:event:compileDebugKotlin,Clear output,2.25,,3,,3,,ms
:core:event:compileDebugKotlin,Store build info,3.0,1.0,3,1,3,1,ms
:core:feed:compileDebugKotlin,Compiler IR lowering,692.7,629.9,666,641,957,793,ms
:core:feed:compileDebugKotlin,Spent time before task action,95.48,75.96,87,70,134,113,ms
:core:feed:compileDebugKotlin,Calculate output size,2.33,2.96,2,3,5,7,ms
:core:feed:compileDebugKotlin,Remove duplicate classes,9.52,8.62,10,9,15,13,ms
:core:feed:compileDebugKotlin,Compiler backend,597.5,460.4,528,454,1053,638,ms
:core:feed:compileDebugKotlin,Incremental compilation in daemon,4855.0,4561.38,4724,4541,5697,5511,ms
:core:feed:compileDebugKotlin,Save shrunk current classpath snapshot,2.28,3.36,2,3,3,8,ms
:core:feed:compileDebugKotlin,Compiler translation to IR,1324.5,1267.96,1261,1207,1675,1638,ms
:core:feed:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,65.7,55.18,65,56,96,80,ms
:core:feed:compileDebugKotlin,Run compilation in Gradle worker,4917.38,4660.66,4837,4650,5779,5552,ms
:core:feed:compileDebugKotlin,Sources compilation round,4561.92,4331.06,4476,4333,5326,5268,ms
:core:feed:compileDebugKotlin,Compiler initialization time,52.6,44.72,50,41,71,68,ms
:core:feed:compileDebugKotlin,Task action before worker execution,33.72,36.52,32,28,47,53,ms
:core:feed:compileDebugKotlin,Connect to Kotlin daemon,27.42,56.08,14,18,92,220,ms
:core:feed:compileDebugKotlin,Load current classpath snapshot,10.4,9.52,11,10,16,15,ms
:core:feed:compileDebugKotlin,Run compilation,4885.16,4599.2,4776,4608,5723,5534,ms
:core:feed:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,52.32,42.14,53,44,77,63,ms
:core:feed:compileDebugKotlin,Update caches,21.3,17.6,21,17,28,24,ms
:core:feed:compileDebugKotlin,Clear jar cache,2.22,2.31,1,2,4,4,ms
:core:feed:compileDebugKotlin,Compiler code generation,1290.86,1090.88,1252,1095,1750,1357,ms
:core:feed:compileDebugKotlin,Total Gradle task time,5160.82,4905.8,5101,4890,6093,5801,ms
:core:feed:compileDebugKotlin,Compiler code analysis,1547.94,1567.06,1564,1498,1926,2072,ms
:core:feed:compileDebugKotlin,Start gradle worker,3.76,4.22,3,4,7,8,ms
:core:feed:compileDebugKotlin,Total size of the cache directory,581.8,598.1,582,598,582,598,KB
:core:feed:compileDebugKotlin,Code generation lines per second,460,530,444,508,598,726,
:core:feed:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,Analysis lines per second,367,369,356,372,470,457,
:core:feed:compileDebugKotlin,Size of shrunk classpath snapshot,23.3,23.3,23,23,23,23,KB
:core:feed:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:feed:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:feed:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:feed:compileDebugKotlin,Number of lines analyzed,557,557,557,557,557,557,
:core:feed:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:feed:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:feed:compileDebugKotlin,Clear output,3.0,2.0,3,2,3,3,ms
:core:feed:compileDebugKotlin,Store build info,6.0,5.0,6,5,9,5,ms
:core:file:compileDebugKotlin,Compiler IR lowering,1168.0,1100.66,1188,1046,1497,1488,ms
:core:file:compileDebugKotlin,Spent time before task action,107.22,97.34,104,86,135,134,ms
:core:file:compileDebugKotlin,Calculate output size,2.48,2.18,2,1,4,5,ms
:core:file:compileDebugKotlin,Remove duplicate classes,8.56,7.22,8,7,14,12,ms
:core:file:compileDebugKotlin,Compiler backend,1004.4,906.52,994,857,1218,1153,ms
:core:file:compileDebugKotlin,Incremental compilation in daemon,7204.96,6390.68,7233,6179,8180,7638,ms
:core:file:compileDebugKotlin,Compiler translation to IR,1886.68,1590.78,1856,1585,2430,1977,ms
:core:file:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,53.54,57.36,50,56,77,76,ms
:core:file:compileDebugKotlin,Run compilation in Gradle worker,7256.32,6441.06,7274,6223,8232,7689,ms
:core:file:compileDebugKotlin,Sources compilation round,6874.72,6069.78,6903,5835,7819,7097,ms
:core:file:compileDebugKotlin,Compiler initialization time,74.18,51.56,68,43,112,86,ms
:core:file:compileDebugKotlin,Task action before worker execution,34.36,34.18,35,35,50,56,ms
:core:file:compileDebugKotlin,Connect to Kotlin daemon,19.52,19.18,13,15,22,22,ms
:core:file:compileDebugKotlin,Load current classpath snapshot,9.24,7.74,9,8,14,12,ms
:core:file:compileDebugKotlin,Run compilation,7232.32,6418.06,7257,6202,8205,7664,ms
:core:file:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,41.28,47.04,38,44,62,62,ms
:core:file:compileDebugKotlin,Update caches,34.72,36.96,33,36,51,49,ms
:core:file:compileDebugKotlin,Clear jar cache,2.54,2.43,2,2,4,5,ms
:core:file:compileDebugKotlin,Compiler code generation,2172.84,2007.82,2133,1930,2628,2433,ms
:core:file:compileDebugKotlin,Total Gradle task time,7584.52,6740.06,7659,6502,8731,8027,ms
:core:file:compileDebugKotlin,Compiler code analysis,2417.08,2081.64,2328,2045,2938,2552,ms
:core:file:compileDebugKotlin,Start gradle worker,3.08,3.44,2,3,7,7,ms
:core:file:compileDebugKotlin,Total size of the cache directory,687.1,703.5,687,704,687,704,KB
:core:file:compileDebugKotlin,Code generation lines per second,547,586,542,599,663,682,
:core:file:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:file:compileDebugKotlin,Analysis lines per second,491,569,497,566,619,690,
:core:file:compileDebugKotlin,Size of shrunk classpath snapshot,23.3,23.3,23,23,23,23,KB
:core:file:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:file:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:file:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:file:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:file:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:file:compileDebugKotlin,Number of lines analyzed,1157,1157,1157,1157,1157,1157,
:core:file:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:file:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:file:compileDebugKotlin,Save shrunk current classpath snapshot,1.64,2.0,1,2,4,4,ms
:core:file:compileDebugKotlin,Clear outputs on rebuild,2.6,3.0,2,3,4,3,ms
:core:file:compileDebugKotlin,Store build info,2.25,1.0,3,1,3,1,ms
:core:file:compileDebugKotlin,Clear output,4.0,3.5,4,4,4,6,ms
:core:group:compileDebugKotlin,Compiler IR lowering,707.5,701.18,691,687,936,878,ms
:core:group:compileDebugKotlin,Spent time before task action,71.36,72.22,74,70,98,97,ms
:core:group:compileDebugKotlin,Calculate output size,2.31,3.12,1,3,6,6,ms
:core:group:compileDebugKotlin,Remove duplicate classes,8.82,7.0,9,7,13,10,ms
:core:group:compileDebugKotlin,Compiler backend,577.78,538.82,542,494,793,742,ms
:core:group:compileDebugKotlin,Incremental compilation in daemon,4665.9,4422.7,4662,4410,5391,5030,ms
:core:group:compileDebugKotlin,Compiler translation to IR,1271.5,1221.84,1260,1215,1545,1498,ms
:core:group:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,68.04,51.52,65,52,79,79,ms
:core:group:compileDebugKotlin,Run compilation in Gradle worker,4719.92,4475.68,4706,4458,5543,5073,ms
:core:group:compileDebugKotlin,Sources compilation round,4405.24,4178.16,4390,4168,5173,4815,ms
:core:group:compileDebugKotlin,Compiler initialization time,72.38,77.28,74,72,89,96,ms
:core:group:compileDebugKotlin,Task action before worker execution,33.44,27.82,28,28,50,34,ms
:core:group:compileDebugKotlin,Connect to Kotlin daemon,13.9,18.22,14,14,20,21,ms
:core:group:compileDebugKotlin,Load current classpath snapshot,9.6,7.68,10,7,14,13,ms
:core:group:compileDebugKotlin,Run compilation,4697.9,4451.3,4689,4436,5437,5055,ms
:core:group:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,55.32,41.24,52,41,66,64,ms
:core:group:compileDebugKotlin,Update caches,22.52,16.58,19,16,28,23,ms
:core:group:compileDebugKotlin,Clear jar cache,7.06,3.11,3,4,10,5,ms
:core:group:compileDebugKotlin,Compiler code generation,1285.84,1240.6,1252,1245,1651,1575,ms
:core:group:compileDebugKotlin,Total Gradle task time,4967.66,4723.74,4988,4700,5767,5322,ms
:core:group:compileDebugKotlin,Compiler code analysis,1494.24,1350.34,1489,1321,1700,1603,ms
:core:group:compileDebugKotlin,Start gradle worker,2.28,2.52,1,2,5,6,ms
:core:group:compileDebugKotlin,Total size of the cache directory,610.6,626.9,611,627,611,627,KB
:core:group:compileDebugKotlin,Code generation lines per second,540,562,537,540,688,728,
:core:group:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:group:compileDebugKotlin,Analysis lines per second,457,508,452,509,524,613,
:core:group:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:group:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:group:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:group:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:group:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:group:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:group:compileDebugKotlin,Number of lines analyzed,673,673,673,673,673,673,
:core:group:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:group:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:group:compileDebugKotlin,Save shrunk current classpath snapshot,2.8,2.17,3,2,5,3,ms
:core:group:compileDebugKotlin,Clear output,2.5,3.0,3,3,3,3,ms
:core:group:compileDebugKotlin,Clear outputs on rebuild,2.33,3.0,2,3,3,3,ms
:core:group:compileDebugKotlin,Store build info,2.5,3.33,3,2,3,7,ms
:core:identity:compileDebugKotlin,Compiler IR lowering,829.42,908.7,804,897,1050,1195,ms
:core:identity:compileDebugKotlin,Spent time before task action,95.18,102.82,90,89,124,141,ms
:core:identity:compileDebugKotlin,Calculate output size,2.45,4.66,2,2,4,4,ms
:core:identity:compileDebugKotlin,Remove duplicate classes,8.04,6.52,9,6,12,10,ms
:core:identity:compileDebugKotlin,Compiler backend,688.68,691.64,679,663,917,917,ms
:core:identity:compileDebugKotlin,Incremental compilation in daemon,5521.24,5213.86,5492,5122,6383,6006,ms
:core:identity:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,2.38,3,2,6,5,ms
:core:identity:compileDebugKotlin,Compiler translation to IR,1470.04,1323.22,1469,1307,1742,1653,ms
:core:identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,53.14,50.28,56,53,68,66,ms
:core:identity:compileDebugKotlin,Run compilation in Gradle worker,5571.92,5266.94,5541,5188,6439,6046,ms
:core:identity:compileDebugKotlin,Sources compilation round,5236.64,4939.2,5211,4844,6096,5705,ms
:core:identity:compileDebugKotlin,Compiler initialization time,59.6,56.94,58,50,92,91,ms
:core:identity:compileDebugKotlin,Task action before worker execution,35.98,38.24,34,34,47,48,ms
:core:identity:compileDebugKotlin,Connect to Kotlin daemon,14.02,18.38,14,15,21,23,ms
:core:identity:compileDebugKotlin,Load current classpath snapshot,8.8,7.3,9,7,13,11,ms
:core:identity:compileDebugKotlin,Run compilation,5551.14,5244.42,5519,5143,6413,6032,ms
:core:identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,41.7,40.18,44,44,54,53,ms
:core:identity:compileDebugKotlin,Update caches,23.24,20.56,24,21,34,29,ms
:core:identity:compileDebugKotlin,Compiler code generation,1518.64,1600.86,1499,1577,1892,1990,ms
:core:identity:compileDebugKotlin,Total Gradle task time,5867.16,5580.8,5826,5591,6820,6355,ms
:core:identity:compileDebugKotlin,Compiler code analysis,1850.02,1673.14,1830,1639,2171,1999,ms
:core:identity:compileDebugKotlin,Start gradle worker,2.74,2.9,2,2,6,6,ms
:core:identity:compileDebugKotlin,Total size of the cache directory,678.8,695.2,679,695,679,695,KB
:core:identity:compileDebugKotlin,Code generation lines per second,667,635,660,628,800,787,
:core:identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Analysis lines per second,543,600,540,604,635,692,
:core:identity:compileDebugKotlin,Size of shrunk classpath snapshot,23.9,23.9,24,24,24,24,KB
:core:identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:identity:compileDebugKotlin,Number of lines analyzed,990,990,990,990,990,990,
:core:identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:identity:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:identity:compileDebugKotlin,Clear jar cache,7.3,2.13,3,2,6,4,ms
:core:identity:compileDebugKotlin,Clear output,1.25,2.0,1,2,2,3,ms
:core:identity:compileDebugKotlin,Clear outputs on rebuild,3.0,,3,,5,,ms
:core:identity:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:core:location:compileDebugKotlin,Compiler IR lowering,251.32,254.7,243,231,420,358,ms
:core:location:compileDebugKotlin,Spent time before task action,60.54,79.5,58,65,76,123,ms
:core:location:compileDebugKotlin,Calculate output size,2.11,2.36,1,1,4,4,ms
:core:location:compileDebugKotlin,Remove duplicate classes,9.02,7.64,9,7,14,12,ms
:core:location:compileDebugKotlin,Compiler backend,158.36,131.18,153,136,199,168,ms
:core:location:compileDebugKotlin,Incremental compilation in daemon,2743.16,2499.4,2710,2476,3091,2869,ms
:core:location:compileDebugKotlin,Compiler translation to IR,885.46,769.02,856,755,1126,945,ms
:core:location:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,59.84,68.56,58,55,85,100,ms
:core:location:compileDebugKotlin,Run compilation in Gradle worker,2791.62,2556.74,2760,2541,3142,2970,ms
:core:location:compileDebugKotlin,Sources compilation round,2571.38,2326.2,2538,2312,2939,2697,ms
:core:location:compileDebugKotlin,Compiler initialization time,52.98,45.72,49,40,71,69,ms
:core:location:compileDebugKotlin,Task action before worker execution,24.26,25.04,24,24,31,36,ms
:core:location:compileDebugKotlin,Connect to Kotlin daemon,13.48,16.56,13,15,20,22,ms
:core:location:compileDebugKotlin,Load current classpath snapshot,9.64,8.3,10,8,17,12,ms
:core:location:compileDebugKotlin,Run compilation,2773.12,2533.7,2743,2524,3119,2934,ms
:core:location:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,47.9,57.62,45,44,66,78,ms
:core:location:compileDebugKotlin,Update caches,5.0,4.9,5,5,8,8,ms
:core:location:compileDebugKotlin,Compiler code generation,410.3,386.42,392,372,639,478,ms
:core:location:compileDebugKotlin,Total Gradle task time,2964.06,2756.82,2930,2755,3330,3194,ms
:core:location:compileDebugKotlin,Compiler code analysis,919.72,807.86,909,784,1078,990,ms
:core:location:compileDebugKotlin,Start gradle worker,2.4,2.82,2,2,4,6,ms
:core:location:compileDebugKotlin,Total size of the cache directory,511.0,527.2,511,527,511,527,KB
:core:location:compileDebugKotlin,Code generation lines per second,597,621,575,607,819,790,
:core:location:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Analysis lines per second,249,284,249,288,293,334,
:core:location:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:core:location:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:location:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:location:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:core:location:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:core:location:compileDebugKotlin,Number of lines analyzed,226,226,226,226,226,226,
:core:location:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:location:compileDebugKotlin,Size of classpath snapshot,5.5,5.5,6,6,6,6,MB
:core:location:compileDebugKotlin,Clear jar cache,2.34,3.13,2,3,5,6,ms
:core:location:compileDebugKotlin,Store build info,3.67,1.0,3,1,5,1,ms
:core:location:compileDebugKotlin,Save shrunk current classpath snapshot,2.44,2.1,2,2,5,3,ms
:core:location:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:core:location:compileDebugKotlin,Clear output,2.0,3.5,2,4,2,4,ms
:core:log:compileDebugKotlin,Compiler IR lowering,245.82,236.3,243,234,343,332,ms
:core:log:compileDebugKotlin,Spent time before task action,61.64,61.1,57,57,84,85,ms
:core:log:compileDebugKotlin,Calculate output size,2.71,2.33,2,2,6,4,ms
:core:log:compileDebugKotlin,Remove duplicate classes,8.14,5.84,8,5,11,10,ms
:core:log:compileDebugKotlin,Compiler backend,155.88,139.38,147,121,219,202,ms
:core:log:compileDebugKotlin,Incremental compilation in daemon,2553.32,2421.02,2593,2411,2904,2779,ms
:core:log:compileDebugKotlin,Compiler translation to IR,780.38,693.68,773,691,923,865,ms
:core:log:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,47.12,47.04,50,50,67,60,ms
:core:log:compileDebugKotlin,Run compilation in Gradle worker,2604.62,2465.84,2635,2453,3004,2823,ms
:core:log:compileDebugKotlin,Sources compilation round,2390.82,2262.3,2436,2234,2748,2627,ms
