Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:entity:alarm-cart:compileDebugKotlin,Compiler backend,140.2,176.86,143,119,168,518,ms
:entity:alarm-cart:compileDebugKotlin,Run compilation,1785.93,1918.0,1751,1800,2277,2692,ms
:entity:alarm-cart:compileDebugKotlin,Incremental compilation in daemon,1776.0,1899.5,1736,1791,2268,2678,ms
:entity:alarm-cart:compileDebugKotlin,Update caches,3.33,3.79,3,3,6,7,ms
:entity:alarm-cart:compileDebugKotlin,Compiler IR lowering,284.27,264.86,262,249,397,435,ms
:entity:alarm-cart:compileDebugKotlin,Load current classpath snapshot,11.4,16.07,11,12,15,27,ms
:entity:alarm-cart:compileDebugKotlin,Run compilation in Gradle worker,1797.4,1932.79,1763,1806,2286,2707,ms
:entity:alarm-cart:compileDebugKotlin,Spent time before task action,30.6,33.5,25,35,48,46,ms
:entity:alarm-cart:compileDebugKotlin,Total Gradle task time,1931.47,2065.86,1864,1973,2393,2861,ms
:entity:alarm-cart:compileDebugKotlin,Compiler initialization time,45.13,95.71,42,45,70,371,ms
:entity:alarm-cart:compileDebugKotlin,Calculate output size,1.2,1.14,1,1,2,2,ms
:entity:alarm-cart:compileDebugKotlin,Sources compilation round,1682.2,1790.14,1650,1655,2174,2566,ms
:entity:alarm-cart:compileDebugKotlin,Compiler translation to IR,760.87,609.21,692,597,1312,798,ms
:entity:alarm-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,35.67,42.21,34,36,46,69,ms
:entity:alarm-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,22.87,24.64,21,21,31,41,ms
:entity:alarm-cart:compileDebugKotlin,Connect to Kotlin daemon,8.4,11.07,6,4,28,50,ms
:entity:alarm-cart:compileDebugKotlin,Task action before worker execution,11.53,12.86,10,11,18,24,ms
:entity:alarm-cart:compileDebugKotlin,Start gradle worker,1.5,1.18,1,1,4,3,ms
:entity:alarm-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:alarm-cart:compileDebugKotlin,Total size of the cache directory,595.2,595.2,595,595,595,595,KB
:entity:alarm-cart:compileDebugKotlin,Number of classpath entries,134,134,134,134,134,134,
:entity:alarm-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:alarm-cart:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:alarm-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,14,14,15,15,15,15,
:entity:alarm-cart:compileDebugKotlin,Number of lines analyzed,551,551,551,551,551,551,
:entity:alarm-cart:compileDebugKotlin,Analysis lines per second,1724,1214,1720,1244,1977,1606,
:entity:alarm-cart:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:entity:alarm-cart:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:alarm-cart:compileDebugKotlin,Code generation lines per second,1328,1394,1297,1451,1646,1797,
:entity:alarm-cart:compileDebugKotlin,Size of classpath snapshot,8.3,8.3,8,8,8,8,MB
:entity:alarm-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,119,119,119,119,120,120,
:entity:alarm-cart:compileDebugKotlin,Clear jar cache,1.5,2.14,1,2,3,4,ms
:entity:analytics-cart:compileDebugKotlin,Remove duplicate classes,3.8,4.43,3,5,9,7,ms
:entity:analytics-cart:compileDebugKotlin,Compiler code analysis,281.47,434.0,270,347,355,865,ms
:entity:analytics-cart:compileDebugKotlin,Compiler code generation,336.67,425.93,178,188,1157,1840,ms
:entity:analytics-cart:compileDebugKotlin,Compiler backend,210.6,69.64,61,52,960,139,ms
:entity:analytics-cart:compileDebugKotlin,Run compilation,1961.33,2097.43,1641,1571,3216,3546,ms
:entity:analytics-cart:compileDebugKotlin,Incremental compilation in daemon,1944.53,2077.29,1625,1535,3197,3524,ms
:entity:analytics-cart:compileDebugKotlin,Update caches,1.4,2.43,1,2,3,6,ms
:entity:analytics-cart:compileDebugKotlin,Compiler IR lowering,125.67,356.0,115,121,196,1747,ms
:entity:analytics-cart:compileDebugKotlin,Load current classpath snapshot,9.27,6.21,3,6,29,12,ms
:entity:analytics-cart:compileDebugKotlin,Run compilation in Gradle worker,1973.0,2150.43,1651,1643,3228,3553,ms
:entity:analytics-cart:compileDebugKotlin,Spent time before task action,27.67,24.71,23,22,46,42,ms
:entity:analytics-cart:compileDebugKotlin,Total Gradle task time,2127.07,2281.5,1781,1784,3495,3666,ms
:entity:analytics-cart:compileDebugKotlin,Compiler initialization time,45.73,46.21,37,43,95,70,ms
:entity:analytics-cart:compileDebugKotlin,Calculate output size,1.27,1.5,1,1,3,4,ms
:entity:analytics-cart:compileDebugKotlin,Sources compilation round,1820.8,1978.0,1545,1429,3113,3425,ms
:entity:analytics-cart:compileDebugKotlin,Compiler translation to IR,1038.8,947.71,611,594,2251,2207,ms
:entity:analytics-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.67,35.79,26,37,60,52,ms
:entity:analytics-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,21.73,27.43,20,30,35,41,ms
:entity:analytics-cart:compileDebugKotlin,Connect to Kotlin daemon,7.2,48.71,6,6,21,303,ms
:entity:analytics-cart:compileDebugKotlin,Clear jar cache,2.45,2.67,1,2,7,6,ms
:entity:analytics-cart:compileDebugKotlin,Task action before worker execution,62.0,27.86,10,12,389,125,ms
:entity:analytics-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:analytics-cart:compileDebugKotlin,Total size of the cache directory,521.2,521.2,521,521,521,521,KB
:entity:analytics-cart:compileDebugKotlin,Number of classpath entries,115,115,115,115,115,115,
:entity:analytics-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:analytics-cart:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:analytics-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:entity:analytics-cart:compileDebugKotlin,Number of lines analyzed,253,253,253,253,253,253,
:entity:analytics-cart:compileDebugKotlin,Analysis lines per second,919,698,935,731,1113,1030,
:entity:analytics-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:entity:analytics-cart:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:analytics-cart:compileDebugKotlin,Code generation lines per second,1307,1205,1416,1347,1752,1732,
:entity:analytics-cart:compileDebugKotlin,Size of classpath snapshot,6.6,6.6,7,7,7,7,MB
:entity:analytics-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,114,114,114,114,114,114,
:entity:analytics-cart:compileDebugKotlin,Start gradle worker,1.4,1.6,1,1,4,3,ms
:entity:analytics-cart:compileDebugKotlin,Store build info,1.0,3.0,1,3,1,3,ms
:entity:article-cart:compileDebugKotlin,Remove duplicate classes,5.27,4.86,5,4,8,10,ms
:entity:article-cart:compileDebugKotlin,Compiler code analysis,285.53,354.21,276,349,347,474,ms
:entity:article-cart:compileDebugKotlin,Compiler code generation,258.4,223.43,222,212,432,319,ms
:entity:article-cart:compileDebugKotlin,Compiler backend,82.67,68.86,73,59,125,106,ms
:entity:article-cart:compileDebugKotlin,Run compilation,1407.6,1476.14,1353,1402,1737,1918,ms
:entity:article-cart:compileDebugKotlin,Incremental compilation in daemon,1394.07,1462.86,1340,1392,1722,1899,ms
:entity:article-cart:compileDebugKotlin,Update caches,1.13,1.64,1,1,2,4,ms
:entity:article-cart:compileDebugKotlin,Compiler IR lowering,175.33,154.07,141,127,335,266,ms
:entity:article-cart:compileDebugKotlin,Load current classpath snapshot,7.33,6.0,7,5,11,12,ms
:entity:article-cart:compileDebugKotlin,Run compilation in Gradle worker,1420.53,1487.5,1372,1416,1754,1929,ms
:entity:article-cart:compileDebugKotlin,Spent time before task action,25.73,35.29,23,29,38,82,ms
:entity:article-cart:compileDebugKotlin,Total Gradle task time,1524.07,1603.14,1482,1500,1862,2056,ms
:entity:article-cart:compileDebugKotlin,Compiler initialization time,71.4,62.14,62,65,164,84,ms
:entity:article-cart:compileDebugKotlin,Calculate output size,1.73,1.43,1,1,4,4,ms
:entity:article-cart:compileDebugKotlin,Sources compilation round,1294.07,1381.57,1231,1316,1654,1812,ms
:entity:article-cart:compileDebugKotlin,Compiler translation to IR,560.2,592.86,513,559,858,984,ms
:entity:article-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,46.4,29.64,32,28,105,44,ms
:entity:article-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,37.07,22.07,24,21,93,31,ms
:entity:article-cart:compileDebugKotlin,Connect to Kotlin daemon,8.33,7.29,8,7,13,13,ms
:entity:article-cart:compileDebugKotlin,Task action before worker execution,22.0,12.14,12,12,70,20,ms
:entity:article-cart:compileDebugKotlin,Start gradle worker,1.6,1.73,1,1,3,5,ms
:entity:article-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:article-cart:compileDebugKotlin,Total size of the cache directory,527.0,527.0,527,527,527,527,KB
:entity:article-cart:compileDebugKotlin,Number of classpath entries,144,144,144,144,144,144,
:entity:article-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:article-cart:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:article-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,3,3,3,3,3,4,
:entity:article-cart:compileDebugKotlin,Number of lines analyzed,286,286,286,286,286,286,
:entity:article-cart:compileDebugKotlin,Analysis lines per second,1019,826,1035,817,1245,1015,
:entity:article-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:entity:article-cart:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:article-cart:compileDebugKotlin,Code generation lines per second,1213,1374,1283,1347,1666,1859,
:entity:article-cart:compileDebugKotlin,Size of classpath snapshot,8.8,8.8,9,9,9,9,MB
:entity:article-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,140,140,141,141,141,141,
:entity:article-cart:compileDebugKotlin,Clear jar cache,2.2,2.09,2,1,4,5,ms
:entity:article-cart:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:entity:audio-cart:compileDebugKotlin,Remove duplicate classes,2.73,3.29,2,3,6,6,ms
:entity:audio-cart:compileDebugKotlin,Compiler code analysis,269.47,388.79,265,330,371,775,ms
:entity:audio-cart:compileDebugKotlin,Compiler code generation,178.33,197.21,170,174,254,319,ms
:entity:audio-cart:compileDebugKotlin,Compiler backend,53.07,68.0,48,49,81,182,ms
:entity:audio-cart:compileDebugKotlin,Run compilation,1253.73,1357.79,1185,1245,1868,1987,ms
:entity:audio-cart:compileDebugKotlin,Incremental compilation in daemon,1242.2,1344.86,1175,1235,1857,1972,ms
:entity:audio-cart:compileDebugKotlin,Update caches,1.13,1.0,1,1,2,1,ms
:entity:audio-cart:compileDebugKotlin,Compiler IR lowering,124.93,128.79,121,116,206,219,ms
:entity:audio-cart:compileDebugKotlin,Load current classpath snapshot,3.53,3.86,3,3,8,7,ms
:entity:audio-cart:compileDebugKotlin,Run compilation in Gradle worker,1268.53,1369.5,1197,1255,1878,2015,ms
:entity:audio-cart:compileDebugKotlin,Spent time before task action,29.47,29.43,29,28,43,46,ms
:entity:audio-cart:compileDebugKotlin,Total Gradle task time,1376.47,1477.29,1301,1352,1989,2123,ms
:entity:audio-cart:compileDebugKotlin,Compiler initialization time,41.67,60.64,43,55,62,121,ms
:entity:audio-cart:compileDebugKotlin,Calculate output size,1.53,1.14,1,1,5,2,ms
:entity:audio-cart:compileDebugKotlin,Sources compilation round,1165.8,1260.21,1116,1114,1781,1870,ms
:entity:audio-cart:compileDebugKotlin,Compiler translation to IR,503.27,439.57,465,434,830,569,ms
:entity:audio-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,29.67,26.64,21,22,71,43,ms
:entity:audio-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.8,21.29,17,17,63,36,ms
:entity:audio-cart:compileDebugKotlin,Connect to Kotlin daemon,11.27,7.43,8,5,39,23,ms
:entity:audio-cart:compileDebugKotlin,Task action before worker execution,11.4,13.36,9,10,17,25,ms
:entity:audio-cart:compileDebugKotlin,Start gradle worker,2.3,2.11,2,1,4,6,ms
:entity:audio-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:audio-cart:compileDebugKotlin,Total size of the cache directory,511.8,511.8,512,512,512,512,KB
:entity:audio-cart:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:entity:audio-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:audio-cart:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:audio-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,2,2,
:entity:audio-cart:compileDebugKotlin,Number of lines analyzed,226,226,226,226,226,226,
:entity:audio-cart:compileDebugKotlin,Analysis lines per second,863,660,851,688,1039,866,
:entity:audio-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:entity:audio-cart:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:audio-cart:compileDebugKotlin,Code generation lines per second,1329,1247,1321,1301,1759,1714,
:entity:audio-cart:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:entity:audio-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,100,100,101,101,101,101,
:entity:audio-cart:compileDebugKotlin,Clear jar cache,2.38,2.0,3,1,4,7,ms
:entity:calendar-cart:compileDebugKotlin,Remove duplicate classes,3.53,4.43,3,3,6,9,ms
:entity:calendar-cart:compileDebugKotlin,Compiler code analysis,317.33,421.5,308,420,392,522,ms
:entity:calendar-cart:compileDebugKotlin,Compiler code generation,396.13,508.07,375,439,503,1033,ms
:entity:calendar-cart:compileDebugKotlin,Compiler backend,141.53,154.14,132,128,191,319,ms
:entity:calendar-cart:compileDebugKotlin,Run compilation,1604.73,1842.07,1590,1767,1932,2517,ms
:entity:calendar-cart:compileDebugKotlin,Incremental compilation in daemon,1593.73,1831.0,1583,1753,1915,2503,ms
:entity:calendar-cart:compileDebugKotlin,Update caches,3.87,4.5,3,4,6,8,ms
:entity:calendar-cart:compileDebugKotlin,Compiler IR lowering,254.07,353.36,244,269,341,830,ms
:entity:calendar-cart:compileDebugKotlin,Load current classpath snapshot,4.2,5.07,4,4,6,10,ms
:entity:calendar-cart:compileDebugKotlin,Run compilation in Gradle worker,1631.8,1853.29,1598,1789,1986,2525,ms
:entity:calendar-cart:compileDebugKotlin,Spent time before task action,30.8,34.93,24,32,53,62,ms
:entity:calendar-cart:compileDebugKotlin,Total Gradle task time,1748.53,1988.64,1691,1941,2142,2665,ms
:entity:calendar-cart:compileDebugKotlin,Compiler initialization time,44.4,48.5,36,43,79,86,ms
:entity:calendar-cart:compileDebugKotlin,Calculate output size,1.93,1.29,1,1,5,3,ms
:entity:calendar-cart:compileDebugKotlin,Sources compilation round,1498.4,1734.5,1496,1654,1815,2411,ms
:entity:calendar-cart:compileDebugKotlin,Compiler translation to IR,628.73,615.0,636,601,787,757,ms
:entity:calendar-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,26.67,30.21,25,26,39,56,ms
:entity:calendar-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,21.07,23.71,19,18,32,47,ms
:entity:calendar-cart:compileDebugKotlin,Connect to Kotlin daemon,21.87,7.36,5,6,100,16,ms
:entity:calendar-cart:compileDebugKotlin,Clear jar cache,2.5,2.88,2,3,6,7,ms
:entity:calendar-cart:compileDebugKotlin,Task action before worker execution,12.53,13.71,11,13,20,21,ms
:entity:calendar-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:calendar-cart:compileDebugKotlin,Total size of the cache directory,613.1,613.1,613,613,613,613,KB
:entity:calendar-cart:compileDebugKotlin,Number of classpath entries,118,118,118,118,118,118,
:entity:calendar-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:calendar-cart:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:calendar-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,2,2,2,2,
:entity:calendar-cart:compileDebugKotlin,Number of lines analyzed,546,546,546,546,546,546,
:entity:calendar-cart:compileDebugKotlin,Analysis lines per second,1739,1313,1768,1300,1975,1525,
:entity:calendar-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:entity:calendar-cart:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:calendar-cart:compileDebugKotlin,Code generation lines per second,1409,1227,1455,1242,1719,1616,
:entity:calendar-cart:compileDebugKotlin,Size of classpath snapshot,7.0,7.0,7,7,7,7,MB
:entity:calendar-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,116,116,116,116,116,117,
:entity:calendar-cart:compileDebugKotlin,Start gradle worker,1.5,1.18,1,1,3,3,ms
:entity:cart-cart:compileDebugKotlin,Remove duplicate classes,12.07,5.93,4,5,49,12,ms
:entity:cart-cart:compileDebugKotlin,Compiler code analysis,353.0,398.43,315,382,537,589,ms
:entity:cart-cart:compileDebugKotlin,Compiler code generation,434.93,378.64,366,369,816,497,ms
:entity:cart-cart:compileDebugKotlin,Compiler backend,189.87,148.0,115,116,536,273,ms
:entity:cart-cart:compileDebugKotlin,Run compilation,1834.53,1685.07,1706,1686,2494,2123,ms
