Category,Metric,varianta_2.2.20 Mean,variantb_2.3.0-beta2 Mean,varianta_2.2.20 P50,variantb_2.3.0-beta2 P50,varianta_2.2.20 P90,variantb_2.3.0-beta2 P90,Unit
:entity:alarm-login:compileDebugKotlin,Load current classpath snapshot,12.2,12.53,11,10,18,20,ms
:entity:alarm-login:compileDebugKotlin,Compiler initialization time,44.97,47.47,41,43,71,73,ms
:entity:alarm-login:compileDebugKotlin,Task action before worker execution,13.23,13.67,12,12,21,22,ms
:entity:alarm-login:compileDebugKotlin,Compiler translation to IR,484.47,473.67,481,471,587,591,ms
:entity:alarm-login:compileDebugKotlin,Clear jar cache,1.5,1.29,1,1,2,2,ms
:entity:alarm-login:compileDebugKotlin,Spent time before task action,66.4,66.43,67,69,96,86,ms
:entity:alarm-login:compileDebugKotlin,Sources compilation round,1366.5,1341.17,1358,1323,1665,1612,ms
:entity:alarm-login:compileDebugKotlin,Compiler backend,119.2,78.2,86,65,180,117,ms
:entity:alarm-login:compileDebugKotlin,Run compilation,1488.47,1472.7,1469,1497,1792,1738,ms
:entity:alarm-login:compileDebugKotlin,Compiler IR lowering,159.27,162.37,151,143,215,264,ms
:entity:alarm-login:compileDebugKotlin,Compiler code analysis,406.17,411.7,397,399,482,596,ms
:entity:alarm-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.47,31.23,24,21,38,42,ms
:entity:alarm-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:alarm-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:alarm-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:alarm-login:compileDebugKotlin,Number of lines analyzed,269,269,269,269,269,269,
:entity:alarm-login:compileDebugKotlin,Analysis lines per second,682,683,676,673,899,884,
:entity:alarm-login:compileDebugKotlin,Number of classpath entries,112,112,112,112,112,112,
:entity:alarm-login:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:entity:alarm-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,16,16,17,17,17,17,
:entity:alarm-login:compileDebugKotlin,Size of shrunk classpath snapshot,43.8,43.8,44,44,44,44,KB
:entity:alarm-login:compileDebugKotlin,Code generation lines per second,1081,1187,1129,1251,1456,1498,
:entity:alarm-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,95,95,95,95,95,95,
:entity:alarm-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:alarm-login:compileDebugKotlin,Total size of the cache directory,530.3,546.5,530,547,530,547,KB
:entity:alarm-login:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:entity:alarm-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.5,2.33,3,3,3,3,ms
:entity:article-login:compileDebugKotlin,Compiler code generation,246.13,240.6,212,210,325,285,ms
:entity:article-login:compileDebugKotlin,Update caches,2.77,2.6,2,2,5,5,ms
:entity:article-login:compileDebugKotlin,Connect to Kotlin daemon,7.27,7.73,7,8,14,14,ms
:entity:article-login:compileDebugKotlin,Incremental compilation in daemon,1407.3,1392.8,1313,1352,1969,1668,ms
:entity:article-login:compileDebugKotlin,Start gradle worker,1.52,2.22,1,2,3,4,ms
:entity:article-login:compileDebugKotlin,Calculate output size,1.79,2.43,1,1,4,5,ms
:entity:article-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,31.03,29.1,34,25,43,44,ms
:entity:article-login:compileDebugKotlin,Total Gradle task time,1592.0,1566.67,1480,1523,2192,1824,ms
:entity:article-login:compileDebugKotlin,Run compilation in Gradle worker,1432.7,1416.33,1342,1364,2008,1692,ms
:entity:article-login:compileDebugKotlin,Remove duplicate classes,3.3,3.53,3,3,5,6,ms
:entity:article-login:compileDebugKotlin,Load current classpath snapshot,3.97,4.07,3,3,6,7,ms
:entity:article-login:compileDebugKotlin,Compiler initialization time,46.13,46.1,33,42,81,65,ms
:entity:article-login:compileDebugKotlin,Task action before worker execution,15.23,15.57,12,16,23,22,ms
:entity:article-login:compileDebugKotlin,Compiler translation to IR,472.2,456.07,449,398,608,803,ms
:entity:article-login:compileDebugKotlin,Spent time before task action,56.7,51.4,53,53,79,71,ms
:entity:article-login:compileDebugKotlin,Sources compilation round,1299.5,1293.27,1204,1254,1862,1581,ms
:entity:article-login:compileDebugKotlin,Compiler backend,80.93,76.53,78,70,126,113,ms
:entity:article-login:compileDebugKotlin,Run compilation,1423.0,1406.07,1335,1359,1990,1679,ms
:entity:article-login:compileDebugKotlin,Compiler IR lowering,164.9,163.63,123,132,218,200,ms
:entity:article-login:compileDebugKotlin,Compiler code analysis,393.63,415.33,396,397,460,526,ms
:entity:article-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.8,23.07,27,20,34,36,ms
:entity:article-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:article-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:article-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:article-login:compileDebugKotlin,Number of lines analyzed,340,340,340,340,340,340,
:entity:article-login:compileDebugKotlin,Analysis lines per second,883,853,858,856,1064,1065,
:entity:article-login:compileDebugKotlin,Number of classpath entries,104,104,104,104,104,104,
:entity:article-login:compileDebugKotlin,Size of classpath snapshot,5.8,5.8,6,6,6,6,MB
:entity:article-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:entity:article-login:compileDebugKotlin,Size of shrunk classpath snapshot,48.8,48.8,49,49,49,49,KB
:entity:article-login:compileDebugKotlin,Code generation lines per second,1586,1606,1601,1618,2085,2056,
:entity:article-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,103,103,103,103,103,103,
:entity:article-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:article-login:compileDebugKotlin,Total size of the cache directory,535.0,551.1,535,551,535,551,KB
:entity:article-login:compileDebugKotlin,Clear outputs on rebuild,1.33,,1,,2,,ms
:entity:article-login:compileDebugKotlin,Clear jar cache,1.86,1.71,1,1,4,4,ms
:entity:article-login:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:entity:article-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,2.0,2,2,4,2,ms
:entity:audio-login:compileDebugKotlin,Compiler code generation,263.03,261.13,236,259,408,350,ms
:entity:audio-login:compileDebugKotlin,Update caches,2.63,6.33,2,2,5,5,ms
:entity:audio-login:compileDebugKotlin,Connect to Kotlin daemon,7.73,7.17,8,7,12,12,ms
:entity:audio-login:compileDebugKotlin,Incremental compilation in daemon,1556.07,1484.57,1496,1443,2009,1714,ms
:entity:audio-login:compileDebugKotlin,Start gradle worker,2.19,2.05,2,2,5,4,ms
:entity:audio-login:compileDebugKotlin,Calculate output size,1.55,2.24,1,1,4,4,ms
:entity:audio-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,31.3,31.2,25,27,55,48,ms
:entity:audio-login:compileDebugKotlin,Total Gradle task time,1732.8,1645.73,1668,1616,2288,1874,ms
:entity:audio-login:compileDebugKotlin,Run compilation in Gradle worker,1585.6,1509.57,1522,1468,2093,1737,ms
:entity:audio-login:compileDebugKotlin,Remove duplicate classes,3.5,3.3,2,2,7,6,ms
:entity:audio-login:compileDebugKotlin,Load current classpath snapshot,4.97,4.7,5,3,8,9,ms
:entity:audio-login:compileDebugKotlin,Compiler initialization time,52.47,45.1,49,41,74,62,ms
:entity:audio-login:compileDebugKotlin,Task action before worker execution,15.7,15.2,15,14,23,23,ms
:entity:audio-login:compileDebugKotlin,Compiler translation to IR,583.97,513.63,526,521,778,614,ms
:entity:audio-login:compileDebugKotlin,Clear jar cache,2.05,1.36,1,1,5,2,ms
:entity:audio-login:compileDebugKotlin,Spent time before task action,49.43,45.03,48,43,71,68,ms
:entity:audio-login:compileDebugKotlin,Sources compilation round,1445.9,1373.8,1381,1354,1940,1621,ms
:entity:audio-login:compileDebugKotlin,Compiler backend,87.03,86.2,82,82,141,119,ms
:entity:audio-login:compileDebugKotlin,Run compilation,1574.33,1498.73,1511,1458,2080,1726,ms
:entity:audio-login:compileDebugKotlin,Compiler IR lowering,175.43,174.4,155,167,273,246,ms
:entity:audio-login:compileDebugKotlin,Compiler code analysis,406.7,399.43,370,395,511,472,ms
:entity:audio-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.57,24.87,19,20,46,40,ms
:entity:audio-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.25,3.0,3,3,3,3,ms
:entity:audio-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:audio-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:audio-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:audio-login:compileDebugKotlin,Number of lines analyzed,286,286,286,286,286,286,
:entity:audio-login:compileDebugKotlin,Analysis lines per second,748,739,772,723,913,923,
:entity:audio-login:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:entity:audio-login:compileDebugKotlin,Size of classpath snapshot,5.6,5.6,6,6,6,6,MB
:entity:audio-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,2,2,2,2,2,
:entity:audio-login:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:entity:audio-login:compileDebugKotlin,Code generation lines per second,1177,1146,1211,1102,1575,1603,
:entity:audio-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,96,97,97,98,97,
:entity:audio-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:audio-login:compileDebugKotlin,Total size of the cache directory,522.5,538.7,523,539,523,539,KB
:entity:calendar-login:compileDebugKotlin,Compiler code generation,264.37,271.8,245,260,355,347,ms
:entity:calendar-login:compileDebugKotlin,Update caches,2.57,3.1,2,2,5,6,ms
:entity:calendar-login:compileDebugKotlin,Connect to Kotlin daemon,9.03,12.43,9,9,14,15,ms
:entity:calendar-login:compileDebugKotlin,Incremental compilation in daemon,1543.7,1519.97,1554,1479,1815,1773,ms
:entity:calendar-login:compileDebugKotlin,Start gradle worker,2.1,2.64,2,2,4,7,ms
:entity:calendar-login:compileDebugKotlin,Calculate output size,1.8,1.82,1,1,4,4,ms
:entity:calendar-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,29.2,28.23,27,23,43,47,ms
:entity:calendar-login:compileDebugKotlin,Total Gradle task time,1711.77,1699.33,1713,1648,1998,1943,ms
:entity:calendar-login:compileDebugKotlin,Run compilation in Gradle worker,1570.7,1555.7,1585,1503,1846,1800,ms
:entity:calendar-login:compileDebugKotlin,Remove duplicate classes,3.53,2.97,3,2,7,5,ms
:entity:calendar-login:compileDebugKotlin,Load current classpath snapshot,4.2,3.7,3,3,8,7,ms
:entity:calendar-login:compileDebugKotlin,Compiler initialization time,48.6,33.5,43,34,76,44,ms
:entity:calendar-login:compileDebugKotlin,Task action before worker execution,23.37,15.67,18,16,24,24,ms
:entity:calendar-login:compileDebugKotlin,Compiler translation to IR,564.2,541.8,518,516,773,781,ms
:entity:calendar-login:compileDebugKotlin,Spent time before task action,45.13,53.6,46,46,64,72,ms
:entity:calendar-login:compileDebugKotlin,Sources compilation round,1441.47,1422.0,1436,1390,1717,1691,ms
:entity:calendar-login:compileDebugKotlin,Compiler backend,103.67,94.6,97,90,162,126,ms
:entity:calendar-login:compileDebugKotlin,Run compilation,1558.27,1540.7,1568,1489,1837,1789,ms
:entity:calendar-login:compileDebugKotlin,Compiler IR lowering,160.17,176.63,151,170,226,239,ms
:entity:calendar-login:compileDebugKotlin,Compiler code analysis,409.83,400.47,401,396,533,469,ms
:entity:calendar-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,22.8,22.57,19,18,34,37,ms
:entity:calendar-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:calendar-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:calendar-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:calendar-login:compileDebugKotlin,Number of lines analyzed,295,295,295,295,295,295,
:entity:calendar-login:compileDebugKotlin,Analysis lines per second,742,748,734,745,927,861,
:entity:calendar-login:compileDebugKotlin,Number of classpath entries,103,103,103,103,103,103,
:entity:calendar-login:compileDebugKotlin,Size of classpath snapshot,5.8,5.8,6,6,6,6,MB
:entity:calendar-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,2,1,
:entity:calendar-login:compileDebugKotlin,Size of shrunk classpath snapshot,42.0,42.0,42,42,42,42,KB
:entity:calendar-login:compileDebugKotlin,Code generation lines per second,1167,1112,1201,1131,1490,1431,
:entity:calendar-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,102,102,102,102,
:entity:calendar-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:calendar-login:compileDebugKotlin,Total size of the cache directory,537.8,554.0,538,554,538,554,KB
:entity:calendar-login:compileDebugKotlin,Clear jar cache,1.87,1.33,1,1,5,3,ms
:entity:calendar-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.2,2.2,2,3,4,3,ms
:entity:calendar-login:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:entity:contact-identity:compileDebugKotlin,Compiler code generation,264.33,286.27,255,273,350,434,ms
:entity:contact-identity:compileDebugKotlin,Update caches,3.37,2.63,2,2,5,5,ms
:entity:contact-identity:compileDebugKotlin,Connect to Kotlin daemon,7.17,8.73,7,8,12,14,ms
:entity:contact-identity:compileDebugKotlin,Incremental compilation in daemon,1430.13,1485.23,1424,1464,1670,1793,ms
:entity:contact-identity:compileDebugKotlin,Calculate output size,1.48,1.9,1,1,4,4,ms
:entity:contact-identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.0,33.07,29,31,54,50,ms
:entity:contact-identity:compileDebugKotlin,Total Gradle task time,1597.43,1656.2,1621,1645,1873,2031,ms
:entity:contact-identity:compileDebugKotlin,Run compilation in Gradle worker,1457.5,1513.6,1484,1486,1705,1836,ms
:entity:contact-identity:compileDebugKotlin,Remove duplicate classes,3.43,3.73,3,3,6,6,ms
:entity:contact-identity:compileDebugKotlin,Load current classpath snapshot,7.57,7.0,7,6,12,14,ms
:entity:contact-identity:compileDebugKotlin,Compiler initialization time,52.13,48.9,51,46,73,75,ms
:entity:contact-identity:compileDebugKotlin,Task action before worker execution,13.2,15.63,11,15,22,26,ms
:entity:contact-identity:compileDebugKotlin,Compiler translation to IR,488.1,499.27,482,494,614,675,ms
:entity:contact-identity:compileDebugKotlin,Spent time before task action,47.83,52.97,44,50,78,80,ms
:entity:contact-identity:compileDebugKotlin,Sources compilation round,1328.23,1379.37,1316,1353,1586,1690,ms
:entity:contact-identity:compileDebugKotlin,Compiler backend,105.87,100.67,99,87,140,187,ms
:entity:contact-identity:compileDebugKotlin,Run compilation,1447.83,1501.6,1475,1478,1693,1815,ms
:entity:contact-identity:compileDebugKotlin,Compiler IR lowering,157.97,185.0,152,162,211,287,ms
:entity:contact-identity:compileDebugKotlin,Compiler code analysis,387.87,405.1,396,380,474,577,ms
:entity:contact-identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,26.73,23.9,20,21,40,38,ms
:entity:contact-identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:contact-identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:contact-identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:contact-identity:compileDebugKotlin,Number of lines analyzed,307,307,307,307,307,307,
:entity:contact-identity:compileDebugKotlin,Analysis lines per second,814,802,775,808,1047,1046,
:entity:contact-identity:compileDebugKotlin,Number of classpath entries,114,114,114,114,114,114,
:entity:contact-identity:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:entity:contact-identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,7,7,7,7,7,7,
:entity:contact-identity:compileDebugKotlin,Size of shrunk classpath snapshot,46.5,46.5,47,47,47,47,KB
:entity:contact-identity:compileDebugKotlin,Code generation lines per second,1205,1185,1201,1122,1623,1705,
:entity:contact-identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,107,107,107,107,107,107,
:entity:contact-identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:contact-identity:compileDebugKotlin,Total size of the cache directory,541.5,557.7,542,558,542,558,KB
:entity:contact-identity:compileDebugKotlin,Start gradle worker,1.68,1.78,1,1,4,4,ms
:entity:contact-identity:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:entity:contact-identity:compileDebugKotlin,Clear jar cache,1.85,1.75,1,2,4,3,ms
:entity:contact-identity:compileDebugKotlin,Save shrunk current classpath snapshot,1.5,4.5,2,5,2,6,ms
:entity:document-login:compileDebugKotlin,Compiler code generation,214.83,213.17,214,209,285,267,ms
:entity:document-login:compileDebugKotlin,Update caches,2.17,2.53,2,2,5,5,ms
:entity:document-login:compileDebugKotlin,Connect to Kotlin daemon,21.47,14.67,11,15,29,19,ms
:entity:document-login:compileDebugKotlin,Incremental compilation in daemon,1385.93,1400.23,1381,1386,1721,1607,ms
:entity:document-login:compileDebugKotlin,Start gradle worker,6.73,4.23,5,4,10,8,ms
:entity:document-login:compileDebugKotlin,Calculate output size,1.79,2.1,1,1,4,5,ms
:entity:document-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.53,33.03,29,29,54,58,ms
:entity:document-login:compileDebugKotlin,Total Gradle task time,1597.57,1600.67,1582,1585,1974,1854,ms
:entity:document-login:compileDebugKotlin,Run compilation in Gradle worker,1437.43,1458.63,1420,1453,1767,1674,ms
:entity:document-login:compileDebugKotlin,Remove duplicate classes,5.73,4.0,5,3,10,8,ms
:entity:document-login:compileDebugKotlin,Load current classpath snapshot,6.57,4.67,6,5,10,8,ms
:entity:document-login:compileDebugKotlin,Compiler initialization time,49.7,60.5,45,59,73,85,ms
:entity:document-login:compileDebugKotlin,Task action before worker execution,24.53,18.17,22,19,44,27,ms
:entity:document-login:compileDebugKotlin,Compiler translation to IR,475.57,483.83,467,467,589,599,ms
:entity:document-login:compileDebugKotlin,Clear jar cache,2.17,1.95,2,2,4,3,ms
:entity:document-login:compileDebugKotlin,Spent time before task action,56.87,50.4,53,50,82,75,ms
:entity:document-login:compileDebugKotlin,Sources compilation round,1281.27,1290.83,1273,1296,1603,1488,ms
:entity:document-login:compileDebugKotlin,Compiler backend,71.37,66.73,66,59,106,97,ms
:entity:document-login:compileDebugKotlin,Run compilation,1411.3,1438.1,1401,1429,1753,1651,ms
:entity:document-login:compileDebugKotlin,Compiler IR lowering,142.83,146.0,133,146,193,198,ms
:entity:document-login:compileDebugKotlin,Compiler code analysis,394.73,378.03,375,372,498,454,ms
:entity:document-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.03,26.47,20,22,43,53,ms
:entity:document-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:document-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:document-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:document-login:compileDebugKotlin,Number of lines analyzed,299,299,299,299,299,299,
:entity:document-login:compileDebugKotlin,Analysis lines per second,779,803,796,803,975,940,
:entity:document-login:compileDebugKotlin,Number of classpath entries,99,99,99,99,99,99,
:entity:document-login:compileDebugKotlin,Size of classpath snapshot,5.6,5.6,6,6,6,6,MB
:entity:document-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:entity:document-login:compileDebugKotlin,Size of shrunk classpath snapshot,23.8,23.8,24,24,24,24,KB
:entity:document-login:compileDebugKotlin,Code generation lines per second,1473,1443,1394,1431,2069,1798,
:entity:document-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:entity:document-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:document-login:compileDebugKotlin,Total size of the cache directory,519.1,535.2,519,535,519,535,KB
:entity:document-login:compileDebugKotlin,Clear output,1.5,,2,,2,,ms
:entity:document-login:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,6.0,1,6,1,6,ms
:entity:document-login:compileDebugKotlin,Store build info,3.0,3.0,3,3,3,4,ms
:entity:event-login:compileDebugKotlin,Compiler code generation,296.57,267.53,301,255,401,360,ms
:entity:event-login:compileDebugKotlin,Update caches,2.97,3.07,2,2,6,6,ms
:entity:event-login:compileDebugKotlin,Connect to Kotlin daemon,11.53,9.2,7,9,13,16,ms
:entity:event-login:compileDebugKotlin,Incremental compilation in daemon,1628.43,1493.13,1579,1449,1914,1715,ms
:entity:event-login:compileDebugKotlin,Start gradle worker,1.61,1.73,1,1,3,3,ms
:entity:event-login:compileDebugKotlin,Calculate output size,2.11,2.21,1,1,4,4,ms
:entity:event-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,30.4,34.63,26,28,52,56,ms
:entity:event-login:compileDebugKotlin,Total Gradle task time,1813.13,1677.07,1770,1630,2203,1896,ms
:entity:event-login:compileDebugKotlin,Run compilation in Gradle worker,1658.03,1520.73,1602,1471,1949,1750,ms
:entity:event-login:compileDebugKotlin,Remove duplicate classes,3.6,3.97,3,3,6,8,ms
:entity:event-login:compileDebugKotlin,Load current classpath snapshot,4.73,5.2,5,5,9,9,ms
:entity:event-login:compileDebugKotlin,Compiler initialization time,50.7,45.97,45,43,82,62,ms
:entity:event-login:compileDebugKotlin,Task action before worker execution,19.2,16.77,14,17,22,28,ms
:entity:event-login:compileDebugKotlin,Compiler translation to IR,543.33,487.27,519,469,696,611,ms
:entity:event-login:compileDebugKotlin,Clear jar cache,1.52,1.61,1,1,3,3,ms
:entity:event-login:compileDebugKotlin,Spent time before task action,66.47,57.47,51,56,96,70,ms
:entity:event-login:compileDebugKotlin,Sources compilation round,1521.07,1385.47,1475,1354,1804,1623,ms
:entity:event-login:compileDebugKotlin,Compiler backend,113.43,102.6,101,90,171,141,ms
:entity:event-login:compileDebugKotlin,Run compilation,1643.17,1507.87,1590,1462,1939,1729,ms
:entity:event-login:compileDebugKotlin,Compiler IR lowering,182.57,164.5,183,153,258,208,ms
:entity:event-login:compileDebugKotlin,Compiler code analysis,451.63,426.93,445,416,542,534,ms
:entity:event-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,23.07,26.77,19,20,40,43,ms
:entity:event-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:event-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:event-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:event-login:compileDebugKotlin,Number of lines analyzed,366,366,366,366,366,366,
:entity:event-login:compileDebugKotlin,Analysis lines per second,825,872,823,879,1032,1036,
:entity:event-login:compileDebugKotlin,Number of classpath entries,116,116,116,116,116,116,
:entity:event-login:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:entity:event-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,2,2,2,2,
:entity:event-login:compileDebugKotlin,Size of shrunk classpath snapshot,52.6,52.6,53,53,53,53,KB
:entity:event-login:compileDebugKotlin,Code generation lines per second,1306,1442,1214,1431,1818,2013,
:entity:event-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,114,114,114,114,115,115,
:entity:event-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:event-login:compileDebugKotlin,Total size of the cache directory,543.4,559.6,543,560,543,560,KB
:entity:event-login:compileDebugKotlin,Store build info,2.5,5.0,3,5,3,5,ms
:entity:event-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.38,2.0,2,2,6,3,ms
:entity:file-login:compileDebugKotlin,Compiler code generation,274.1,277.6,264,271,367,398,ms
:entity:file-login:compileDebugKotlin,Update caches,2.8,2.93,2,2,5,6,ms
:entity:file-login:compileDebugKotlin,Connect to Kotlin daemon,11.53,7.67,8,7,14,14,ms
:entity:file-login:compileDebugKotlin,Incremental compilation in daemon,1589.5,1566.4,1549,1541,1887,1874,ms
:entity:file-login:compileDebugKotlin,Calculate output size,1.83,2.36,1,1,4,4,ms
:entity:file-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,30.37,31.5,26,26,44,50,ms
:entity:file-login:compileDebugKotlin,Total Gradle task time,1760.07,1751.1,1711,1697,2052,2048,ms
:entity:file-login:compileDebugKotlin,Run compilation in Gradle worker,1623.03,1603.83,1587,1565,1909,1902,ms
:entity:file-login:compileDebugKotlin,Remove duplicate classes,6.83,2.8,3,2,8,5,ms
:entity:file-login:compileDebugKotlin,Load current classpath snapshot,8.0,4.4,4,4,9,9,ms
:entity:file-login:compileDebugKotlin,Compiler initialization time,41.8,43.53,40,42,59,70,ms
:entity:file-login:compileDebugKotlin,Task action before worker execution,15.97,14.73,17,15,22,22,ms
:entity:file-login:compileDebugKotlin,Compiler translation to IR,547.43,520.6,545,511,701,694,ms
:entity:file-login:compileDebugKotlin,Spent time before task action,50.93,54.57,53,57,72,72,ms
:entity:file-login:compileDebugKotlin,Sources compilation round,1482.87,1460.9,1442,1417,1802,1767,ms
:entity:file-login:compileDebugKotlin,Compiler backend,99.97,111.97,98,96,155,142,ms
:entity:file-login:compileDebugKotlin,Run compilation,1608.27,1593.5,1569,1559,1897,1884,ms
:entity:file-login:compileDebugKotlin,Compiler IR lowering,173.77,165.27,158,156,260,258,ms
:entity:file-login:compileDebugKotlin,Compiler code analysis,446.4,447.43,430,433,532,549,ms
:entity:file-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,20.73,25.3,19,20,32,40,ms
:entity:file-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:entity:file-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:entity:file-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:entity:file-login:compileDebugKotlin,Number of lines analyzed,307,307,307,307,307,307,
:entity:file-login:compileDebugKotlin,Analysis lines per second,704,711,713,708,901,885,
:entity:file-login:compileDebugKotlin,Number of classpath entries,112,112,112,112,112,112,
:entity:file-login:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:entity:file-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,2,2,3,2,
:entity:file-login:compileDebugKotlin,Size of shrunk classpath snapshot,47.1,47.1,47,47,47,47,KB
:entity:file-login:compileDebugKotlin,Code generation lines per second,1181,1184,1163,1133,1643,1663,
:entity:file-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,110,110,110,110,111,111,
:entity:file-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:entity:file-login:compileDebugKotlin,Total size of the cache directory,538.2,554.4,538,554,538,554,KB
:entity:file-login:compileDebugKotlin,Start gradle worker,2.04,1.57,1,1,4,4,ms
:entity:file-login:compileDebugKotlin,Clear jar cache,1.73,1.55,1,1,4,4,ms
:entity:file-login:compileDebugKotlin,Store build info,2.0,,2,,2,,ms
:entity:forecast-login:compileDebugKotlin,Compiler code generation,250.73,233.87,213,219,401,319,ms
:entity:forecast-login:compileDebugKotlin,Update caches,3.07,3.03,2,2,5,6,ms
