Category,Metric,varianta_2.2.10 Mean,variantb_2.2.20 Mean,varianta_2.2.10 P50,variantb_2.2.20 P50,varianta_2.2.10 P90,variantb_2.2.20 P90,Unit
:feature:weather:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:weather:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:weather:compileDebugKotlin,Save shrunk current classpath snapshot,1.6,2.5,1,3,3,4,ms
:feature:weather:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:feature:weather:compileDebugKotlin,Store build info,2.0,1.75,2,2,3,2,ms
:feature:weather:compileDebugKotlin,Clear output,3.67,2.67,3,3,7,4,ms
:model:account-login:compileDebugKotlin,Load current classpath snapshot,13.02,13.5,13,13,19,23,ms
:model:account-login:compileDebugKotlin,Compiler IR lowering,159.54,143.68,135,132,242,216,ms
:model:account-login:compileDebugKotlin,Compiler backend,101.62,73.66,73,69,117,107,ms
:model:account-login:compileDebugKotlin,Remove duplicate classes,3.76,4.1,3,3,7,8,ms
:model:account-login:compileDebugKotlin,Run compilation,1538.64,1515.14,1481,1497,2088,1861,ms
:model:account-login:compileDebugKotlin,Connect to Kotlin daemon,8.56,12.46,7,8,15,15,ms
:model:account-login:compileDebugKotlin,Task action before worker execution,16.88,15.8,16,16,27,24,ms
:model:account-login:compileDebugKotlin,Incremental compilation in daemon,1520.04,1498.76,1463,1480,1958,1846,ms
:model:account-login:compileDebugKotlin,Calculate output size,1.64,1.96,1,1,4,4,ms
:model:account-login:compileDebugKotlin,Compiler initialization time,70.02,64.3,64,60,87,93,ms
:model:account-login:compileDebugKotlin,Clear jar cache,2.33,2.28,2,2,5,5,ms
:model:account-login:compileDebugKotlin,Compiler translation to IR,540.44,515.42,521,486,656,651,ms
:model:account-login:compileDebugKotlin,Sources compilation round,1411.1,1391.48,1360,1375,1856,1712,ms
:model:account-login:compileDebugKotlin,Spent time before task action,35.02,32.62,33,30,53,47,ms
:model:account-login:compileDebugKotlin,Run compilation in Gradle worker,1552.4,1531.72,1494,1506,2095,1881,ms
:model:account-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,27.66,28.22,26,20,42,43,ms
:model:account-login:compileDebugKotlin,Compiler code analysis,355.46,427.54,333,395,462,592,ms
:model:account-login:compileDebugKotlin,Start gradle worker,2.26,2.68,1,1,5,5,ms
:model:account-login:compileDebugKotlin,Update caches,1.58,1.49,1,1,3,3,ms
:model:account-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,42.98,43.64,43,36,60,63,ms
:model:account-login:compileDebugKotlin,Compiler code generation,261.56,217.8,216,198,377,305,ms
:model:account-login:compileDebugKotlin,Total Gradle task time,1670.8,1646.86,1604,1610,2220,2026,ms
:model:account-login:compileDebugKotlin,Code generation lines per second,1037,1125,1054,1146,1498,1519,
:model:account-login:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:model:account-login:compileDebugKotlin,Total size of the cache directory,510.6,510.6,511,511,511,511,KB
:model:account-login:compileDebugKotlin,Number of classpath entries,107,107,107,107,107,107,
:model:account-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:account-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,97,97,97,97,97,97,
:model:account-login:compileDebugKotlin,Number of lines analyzed,228,228,228,228,228,228,
:model:account-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:account-login:compileDebugKotlin,Analysis lines per second,664,565,685,577,823,698,
:model:account-login:compileDebugKotlin,Size of shrunk classpath snapshot,44.7,44.7,45,45,45,45,KB
:model:account-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:account-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:account-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,10,10,10,10,10,10,
:model:account-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,3.2,2,3,3,7,ms
:model:account-login:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,3,,ms
:model:audio-contact:compileDebugKotlin,Load current classpath snapshot,6.12,6.32,5,6,10,10,ms
:model:audio-contact:compileDebugKotlin,Compiler IR lowering,439.82,437.6,423,444,589,582,ms
:model:audio-contact:compileDebugKotlin,Compiler backend,246.68,252.18,243,214,304,368,ms
:model:audio-contact:compileDebugKotlin,Remove duplicate classes,3.54,3.82,3,3,7,7,ms
:model:audio-contact:compileDebugKotlin,Run compilation,2483.68,2613.8,2500,2623,2920,3016,ms
:model:audio-contact:compileDebugKotlin,Connect to Kotlin daemon,9.92,9.64,7,7,18,16,ms
:model:audio-contact:compileDebugKotlin,Task action before worker execution,17.9,17.26,14,16,26,26,ms
:model:audio-contact:compileDebugKotlin,Incremental compilation in daemon,2466.66,2598.36,2485,2606,2855,3001,ms
:model:audio-contact:compileDebugKotlin,Calculate output size,1.78,2.18,1,1,4,4,ms
:model:audio-contact:compileDebugKotlin,Compiler initialization time,52.28,55.72,50,57,78,75,ms
:model:audio-contact:compileDebugKotlin,Clear jar cache,1.62,1.57,1,1,3,4,ms
:model:audio-contact:compileDebugKotlin,Compiler translation to IR,938.16,969.28,899,945,1102,1297,ms
:model:audio-contact:compileDebugKotlin,Sources compilation round,2331.86,2473.12,2308,2457,2635,2898,ms
:model:audio-contact:compileDebugKotlin,Spent time before task action,37.18,41.72,39,37,51,56,ms
:model:audio-contact:compileDebugKotlin,Run compilation in Gradle worker,2497.62,2626.7,2513,2633,2940,3026,ms
:model:audio-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.76,23.28,20,20,39,39,ms
:model:audio-contact:compileDebugKotlin,Compiler code analysis,496.62,593.68,472,581,621,728,ms
:model:audio-contact:compileDebugKotlin,Start gradle worker,3.77,1.94,1,2,5,4,ms
:model:audio-contact:compileDebugKotlin,Update caches,8.2,7.6,6,7,14,12,ms
:model:audio-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.6,31.42,26,27,49,49,ms
:model:audio-contact:compileDebugKotlin,Compiler code generation,687.04,690.48,679,691,829,850,ms
:model:audio-contact:compileDebugKotlin,Total Gradle task time,2653.52,2793.44,2663,2804,3124,3256,ms
:model:audio-contact:compileDebugKotlin,Code generation lines per second,1065,1079,1050,1032,1322,1482,
:model:audio-contact:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:model:audio-contact:compileDebugKotlin,Total size of the cache directory,666.6,666.6,667,667,667,667,KB
:model:audio-contact:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:model:audio-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:audio-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,98,98,98,98,98,
:model:audio-contact:compileDebugKotlin,Number of lines analyzed,713,713,713,713,713,713,
:model:audio-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:audio-contact:compileDebugKotlin,Analysis lines per second,1481,1232,1508,1227,1854,1509,
:model:audio-contact:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:model:audio-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:audio-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:audio-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,4,4,4,4,4,4,
:model:audio-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.2,2.6,3,3,5,3,ms
:model:cart-login:compileDebugKotlin,Load current classpath snapshot,15.2,14.54,14,11,22,20,ms
:model:cart-login:compileDebugKotlin,Compiler IR lowering,469.82,479.52,449,436,599,656,ms
:model:cart-login:compileDebugKotlin,Compiler backend,315.48,317.92,305,264,427,458,ms
:model:cart-login:compileDebugKotlin,Remove duplicate classes,4.4,6.26,4,3,7,8,ms
:model:cart-login:compileDebugKotlin,Run compilation,2787.88,2820.1,2740,2709,3205,3488,ms
:model:cart-login:compileDebugKotlin,Connect to Kotlin daemon,13.84,10.5,9,8,24,18,ms
:model:cart-login:compileDebugKotlin,Task action before worker execution,20.58,20.98,19,21,29,32,ms
:model:cart-login:compileDebugKotlin,Incremental compilation in daemon,2766.5,2803.92,2725,2693,3189,3470,ms
:model:cart-login:compileDebugKotlin,Calculate output size,1.76,1.56,1,1,4,4,ms
:model:cart-login:compileDebugKotlin,Compiler initialization time,60.5,63.58,59,64,82,83,ms
:model:cart-login:compileDebugKotlin,Clear jar cache,1.81,2.27,1,2,3,4,ms
:model:cart-login:compileDebugKotlin,Compiler translation to IR,975.28,943.32,937,874,1175,1249,ms
:model:cart-login:compileDebugKotlin,Sources compilation round,2617.12,2642.38,2597,2523,3030,3308,ms
:model:cart-login:compileDebugKotlin,Spent time before task action,43.48,44.38,43,46,66,69,ms
:model:cart-login:compileDebugKotlin,Run compilation in Gradle worker,2806.06,2835.06,2752,2724,3219,3504,ms
:model:cart-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.34,27.1,23,21,45,43,ms
:model:cart-login:compileDebugKotlin,Compiler code analysis,595.06,650.86,587,647,717,814,ms
:model:cart-login:compileDebugKotlin,Start gradle worker,4.33,1.92,1,1,5,4,ms
:model:cart-login:compileDebugKotlin,Update caches,10.32,9.62,10,10,16,14,ms
:model:cart-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,45.88,43.94,39,37,70,71,ms
:model:cart-login:compileDebugKotlin,Compiler code generation,785.84,798.12,787,749,978,1319,ms
:model:cart-login:compileDebugKotlin,Total Gradle task time,2990.36,3014.92,2951,2907,3429,3699,ms
:model:cart-login:compileDebugKotlin,Code generation lines per second,1134,1167,1104,1159,1408,1528,
:model:cart-login:compileDebugKotlin,Size of classpath snapshot,7.1,7.1,7,7,7,7,MB
:model:cart-login:compileDebugKotlin,Total size of the cache directory,657.0,657.0,657,657,657,657,KB
:model:cart-login:compileDebugKotlin,Number of classpath entries,114,114,114,114,114,114,
:model:cart-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:cart-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,106,106,106,106,106,
:model:cart-login:compileDebugKotlin,Number of lines analyzed,869,869,869,869,869,869,
:model:cart-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:cart-login:compileDebugKotlin,Analysis lines per second,1485,1366,1479,1343,1741,1712,
:model:cart-login:compileDebugKotlin,Size of shrunk classpath snapshot,51.1,51.1,51,51,51,51,KB
:model:cart-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:cart-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:cart-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,8,8,8,8,8,8,
:model:cart-login:compileDebugKotlin,Save shrunk current classpath snapshot,3.2,2.44,3,3,5,4,ms
:model:cart-login:compileDebugKotlin,Clear outputs on rebuild,1.0,2.0,1,2,1,2,ms
:model:checkout-login:compileDebugKotlin,Load current classpath snapshot,6.14,7.12,5,6,11,11,ms
:model:checkout-login:compileDebugKotlin,Compiler IR lowering,334.92,400.78,295,351,510,642,ms
:model:checkout-login:compileDebugKotlin,Compiler backend,230.96,204.06,194,192,307,309,ms
:model:checkout-login:compileDebugKotlin,Remove duplicate classes,3.48,4.0,3,3,6,7,ms
:model:checkout-login:compileDebugKotlin,Run compilation,2168.06,2227.78,2146,2187,2630,2765,ms
:model:checkout-login:compileDebugKotlin,Connect to Kotlin daemon,6.1,6.44,6,6,10,12,ms
:model:checkout-login:compileDebugKotlin,Task action before worker execution,12.72,13.8,11,11,21,24,ms
:model:checkout-login:compileDebugKotlin,Incremental compilation in daemon,2154.58,2211.42,2132,2172,2618,2752,ms
:model:checkout-login:compileDebugKotlin,Calculate output size,1.4,1.38,1,1,3,4,ms
:model:checkout-login:compileDebugKotlin,Compiler initialization time,56.02,50.54,47,45,74,77,ms
:model:checkout-login:compileDebugKotlin,Compiler translation to IR,819.7,766.54,823,743,1020,988,ms
:model:checkout-login:compileDebugKotlin,Sources compilation round,2040.0,2082.46,2026,2037,2522,2638,ms
:model:checkout-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.75,5.0,3,4,3,11,ms
:model:checkout-login:compileDebugKotlin,Spent time before task action,32.24,31.84,29,26,53,48,ms
:model:checkout-login:compileDebugKotlin,Run compilation in Gradle worker,2178.1,2238.46,2155,2199,2642,2782,ms
:model:checkout-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,26.6,34.38,19,21,40,49,ms
:model:checkout-login:compileDebugKotlin,Compiler code analysis,445.9,500.58,420,476,569,605,ms
:model:checkout-login:compileDebugKotlin,Start gradle worker,1.6,1.53,1,1,4,3,ms
:model:checkout-login:compileDebugKotlin,Update caches,8.06,6.24,5,5,9,10,ms
:model:checkout-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,34.7,43.72,27,30,55,69,ms
:model:checkout-login:compileDebugKotlin,Compiler code generation,566.38,605.4,517,583,794,900,ms
:model:checkout-login:compileDebugKotlin,Total Gradle task time,2319.8,2375.04,2311,2338,2816,2971,ms
:model:checkout-login:compileDebugKotlin,Code generation lines per second,1133,1071,1170,1036,1452,1407,
:model:checkout-login:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:model:checkout-login:compileDebugKotlin,Total size of the cache directory,638.0,638.0,638,638,638,638,KB
:model:checkout-login:compileDebugKotlin,Number of classpath entries,104,104,104,104,104,104,
:model:checkout-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:checkout-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:model:checkout-login:compileDebugKotlin,Number of lines analyzed,605,605,605,605,605,605,
:model:checkout-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:checkout-login:compileDebugKotlin,Analysis lines per second,1437,1282,1438,1270,1977,1728,
:model:checkout-login:compileDebugKotlin,Size of shrunk classpath snapshot,42.7,42.7,43,43,43,43,KB
:model:checkout-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:checkout-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:checkout-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,3,3,3,3,3,3,
:model:checkout-login:compileDebugKotlin,Clear jar cache,1.76,2.02,1,1,3,5,ms
:model:checkout-login:compileDebugKotlin,Clear outputs on rebuild,1.0,1.0,1,1,1,1,ms
:model:checkout-login:compileDebugKotlin,Store build info,2.5,2.0,3,2,3,3,ms
:model:comment-login:compileDebugKotlin,Load current classpath snapshot,6.44,6.54,6,6,10,11,ms
:model:comment-login:compileDebugKotlin,Compiler IR lowering,117.78,110.76,102,101,130,152,ms
:model:comment-login:compileDebugKotlin,Compiler backend,85.88,79.96,60,61,193,100,ms
:model:comment-login:compileDebugKotlin,Remove duplicate classes,3.84,4.1,3,3,6,8,ms
:model:comment-login:compileDebugKotlin,Run compilation,1424.88,1399.62,1360,1337,1793,1719,ms
:model:comment-login:compileDebugKotlin,Connect to Kotlin daemon,8.26,7.3,7,7,15,14,ms
:model:comment-login:compileDebugKotlin,Task action before worker execution,13.08,14.92,11,12,22,24,ms
:model:comment-login:compileDebugKotlin,Incremental compilation in daemon,1408.56,1384.74,1345,1322,1776,1704,ms
:model:comment-login:compileDebugKotlin,Calculate output size,1.54,2.22,1,1,4,5,ms
:model:comment-login:compileDebugKotlin,Compiler initialization time,53.66,57.1,55,56,73,80,ms
:model:comment-login:compileDebugKotlin,Clear jar cache,2.3,1.66,2,1,4,3,ms
:model:comment-login:compileDebugKotlin,Compiler translation to IR,509.6,493.0,482,445,666,581,ms
:model:comment-login:compileDebugKotlin,Sources compilation round,1303.74,1279.58,1244,1211,1679,1600,ms
:model:comment-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.33,2.7,2,3,4,5,ms
:model:comment-login:compileDebugKotlin,Spent time before task action,28.74,32.2,26,31,46,51,ms
:model:comment-login:compileDebugKotlin,Run compilation in Gradle worker,1437.74,1413.02,1371,1347,1806,1730,ms
:model:comment-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.42,30.56,22,21,39,49,ms
:model:comment-login:compileDebugKotlin,Compiler code analysis,343.96,386.88,318,370,444,459,ms
:model:comment-login:compileDebugKotlin,Start gradle worker,2.1,2.61,1,2,4,7,ms
:model:comment-login:compileDebugKotlin,Update caches,1.48,5.28,1,1,3,3,ms
:model:comment-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,34.16,39.34,32,29,51,58,ms
:model:comment-login:compileDebugKotlin,Compiler code generation,204.1,191.18,167,175,347,251,ms
:model:comment-login:compileDebugKotlin,Total Gradle task time,1552.1,1523.68,1485,1454,1918,1823,ms
:model:comment-login:compileDebugKotlin,Code generation lines per second,1414,1435,1471,1406,1856,1938,
:model:comment-login:compileDebugKotlin,Size of classpath snapshot,5.9,5.9,6,6,6,6,MB
:model:comment-login:compileDebugKotlin,Total size of the cache directory,509.9,509.9,510,510,510,510,KB
:model:comment-login:compileDebugKotlin,Number of classpath entries,103,103,103,103,103,103,
:model:comment-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:comment-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:model:comment-login:compileDebugKotlin,Number of lines analyzed,246,246,246,246,246,246,
:model:comment-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:comment-login:compileDebugKotlin,Analysis lines per second,752,660,774,664,932,808,
:model:comment-login:compileDebugKotlin,Size of shrunk classpath snapshot,42.1,42.1,42,42,42,42,KB
:model:comment-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:comment-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:comment-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,2,1,2,2,2,2,
:model:comment-login:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:model:contact-login:compileDebugKotlin,Load current classpath snapshot,5.3,6.76,6,6,9,13,ms
:model:contact-login:compileDebugKotlin,Compiler IR lowering,334.54,366.24,318,318,466,533,ms
:model:contact-login:compileDebugKotlin,Compiler backend,235.24,215.24,206,193,343,281,ms
:model:contact-login:compileDebugKotlin,Remove duplicate classes,4.42,5.46,5,5,8,9,ms
:model:contact-login:compileDebugKotlin,Run compilation,2325.64,2326.7,2274,2246,2758,2757,ms
:model:contact-login:compileDebugKotlin,Connect to Kotlin daemon,16.26,10.3,7,8,13,13,ms
:model:contact-login:compileDebugKotlin,Task action before worker execution,16.26,15.62,13,13,27,26,ms
:model:contact-login:compileDebugKotlin,Incremental compilation in daemon,2308.56,2306.96,2256,2229,2743,2745,ms
:model:contact-login:compileDebugKotlin,Calculate output size,1.44,1.72,1,1,3,4,ms
:model:contact-login:compileDebugKotlin,Compiler initialization time,56.18,67.96,52,54,78,83,ms
:model:contact-login:compileDebugKotlin,Clear jar cache,2.66,1.86,3,2,5,4,ms
:model:contact-login:compileDebugKotlin,Compiler translation to IR,841.4,775.7,776,766,1263,953,ms
:model:contact-login:compileDebugKotlin,Sources compilation round,2186.38,2186.76,2138,2096,2591,2596,ms
:model:contact-login:compileDebugKotlin,Spent time before task action,36.64,38.1,36,36,55,56,ms
:model:contact-login:compileDebugKotlin,Run compilation in Gradle worker,2346.46,2340.72,2290,2262,2763,2766,ms
:model:contact-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.7,28.56,23,27,45,43,ms
:model:contact-login:compileDebugKotlin,Compiler code analysis,524.92,574.0,496,569,688,697,ms
:model:contact-login:compileDebugKotlin,Start gradle worker,1.8,1.95,1,1,3,4,ms
:model:contact-login:compileDebugKotlin,Update caches,7.16,6.68,7,7,11,10,ms
:model:contact-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,35.98,37.3,33,35,49,57,ms
:model:contact-login:compileDebugKotlin,Compiler code generation,570.42,581.98,516,515,848,841,ms
:model:contact-login:compileDebugKotlin,Total Gradle task time,2492.6,2491.5,2443,2406,2918,2917,ms
:model:contact-login:compileDebugKotlin,Code generation lines per second,1226,1206,1257,1260,1590,1550,
:model:contact-login:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:model:contact-login:compileDebugKotlin,Total size of the cache directory,636.4,636.4,636,636,636,636,KB
:model:contact-login:compileDebugKotlin,Number of classpath entries,107,107,107,107,107,107,
:model:contact-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:contact-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,106,106,106,106,106,
:model:contact-login:compileDebugKotlin,Number of lines analyzed,649,649,649,649,649,649,
:model:contact-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:contact-login:compileDebugKotlin,Analysis lines per second,1301,1161,1308,1140,1714,1429,
:model:contact-login:compileDebugKotlin,Size of shrunk classpath snapshot,46.2,46.2,46,46,46,46,KB
:model:contact-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:contact-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:contact-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:contact-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.83,2.67,3,3,6,4,ms
:model:contact-login:compileDebugKotlin,Clear output,2.0,1.0,2,1,2,1,ms
:model:feed-login:compileDebugKotlin,Load current classpath snapshot,6.76,6.6,6,6,10,12,ms
:model:feed-login:compileDebugKotlin,Compiler IR lowering,143.14,132.8,113,126,187,185,ms
:model:feed-login:compileDebugKotlin,Compiler backend,80.82,77.68,78,74,110,109,ms
:model:feed-login:compileDebugKotlin,Remove duplicate classes,5.32,5.08,5,5,9,9,ms
:model:feed-login:compileDebugKotlin,Run compilation,1502.62,1490.72,1378,1418,1992,1798,ms
:model:feed-login:compileDebugKotlin,Connect to Kotlin daemon,24.46,7.82,7,8,15,12,ms
:model:feed-login:compileDebugKotlin,Task action before worker execution,13.32,15.18,11,15,19,23,ms
:model:feed-login:compileDebugKotlin,Incremental compilation in daemon,1473.66,1475.78,1366,1403,1939,1779,ms
:model:feed-login:compileDebugKotlin,Calculate output size,1.65,1.6,1,1,4,4,ms
:model:feed-login:compileDebugKotlin,Compiler initialization time,56.8,66.92,56,60,81,85,ms
:model:feed-login:compileDebugKotlin,Clear jar cache,2.26,2.1,1,1,7,4,ms
:model:feed-login:compileDebugKotlin,Compiler translation to IR,562.18,530.04,513,501,679,654,ms
:model:feed-login:compileDebugKotlin,Sources compilation round,1370.56,1375.16,1275,1303,1847,1696,ms
:model:feed-login:compileDebugKotlin,Spent time before task action,31.52,31.4,30,31,52,46,ms
:model:feed-login:compileDebugKotlin,Run compilation in Gradle worker,1531.62,1502.58,1416,1430,2008,1812,ms
:model:feed-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,34.32,33.38,32,29,58,44,ms
:model:feed-login:compileDebugKotlin,Compiler code analysis,379.54,403.12,331,369,551,485,ms
:model:feed-login:compileDebugKotlin,Start gradle worker,1.44,2.11,1,2,2,5,ms
:model:feed-login:compileDebugKotlin,Update caches,1.7,1.64,1,1,4,4,ms
:model:feed-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,43.04,42.16,41,41,69,57,ms
:model:feed-login:compileDebugKotlin,Compiler code generation,224.62,210.96,199,193,262,281,ms
:model:feed-login:compileDebugKotlin,Store build info,2.0,,2,,2,,ms
:model:feed-login:compileDebugKotlin,Total Gradle task time,1645.44,1608.7,1518,1536,2184,1943,ms
:model:feed-login:compileDebugKotlin,Code generation lines per second,1164,1176,1175,1213,1479,1522,
:model:feed-login:compileDebugKotlin,Size of classpath snapshot,7.2,7.2,7,7,7,7,MB
:model:feed-login:compileDebugKotlin,Total size of the cache directory,511.0,511.0,511,511,511,511,KB
:model:feed-login:compileDebugKotlin,Number of classpath entries,116,116,116,116,116,116,
:model:feed-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:feed-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,114,113,114,114,114,114,
:model:feed-login:compileDebugKotlin,Number of lines analyzed,234,234,234,234,234,234,
:model:feed-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:feed-login:compileDebugKotlin,Analysis lines per second,675,607,707,633,830,713,
:model:feed-login:compileDebugKotlin,Size of shrunk classpath snapshot,46.7,46.7,47,47,47,47,KB
:model:feed-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:feed-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:feed-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,2,2,2,2,2,2,
:model:feed-login:compileDebugKotlin,Save shrunk current classpath snapshot,3.67,2.2,2,2,8,3,ms
:model:feed-login:compileDebugKotlin,Clear outputs on rebuild,10.0,,10,,10,,ms
:model:group-login:compileDebugKotlin,Load current classpath snapshot,5.14,5.28,4,4,9,9,ms
:model:group-login:compileDebugKotlin,Compiler IR lowering,171.04,155.72,149,148,216,208,ms
:model:group-login:compileDebugKotlin,Compiler backend,98.98,107.62,91,89,136,130,ms
:model:group-login:compileDebugKotlin,Remove duplicate classes,4.42,4.56,4,4,8,8,ms
:model:group-login:compileDebugKotlin,Run compilation,1603.44,1541.42,1523,1456,2002,1938,ms
:model:group-login:compileDebugKotlin,Connect to Kotlin daemon,8.38,7.44,7,5,13,11,ms
:model:group-login:compileDebugKotlin,Task action before worker execution,15.16,13.2,14,11,23,20,ms
:model:group-login:compileDebugKotlin,Incremental compilation in daemon,1585.74,1526.48,1514,1447,1970,1922,ms
:model:group-login:compileDebugKotlin,Calculate output size,1.96,1.38,1,1,5,3,ms
:model:group-login:compileDebugKotlin,Compiler initialization time,58.08,49.72,57,48,82,69,ms
:model:group-login:compileDebugKotlin,Clear jar cache,2.1,1.98,2,1,4,5,ms
:model:group-login:compileDebugKotlin,Compiler translation to IR,560.34,560.28,532,520,702,742,ms
:model:group-login:compileDebugKotlin,Sources compilation round,1473.92,1429.58,1373,1356,1878,1786,ms
:model:group-login:compileDebugKotlin,Spent time before task action,35.24,29.82,36,28,50,44,ms
:model:group-login:compileDebugKotlin,Run compilation in Gradle worker,1616.48,1552.96,1533,1476,2014,1948,ms
:model:group-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.44,29.48,28,22,41,45,ms
:model:group-login:compileDebugKotlin,Compiler code analysis,424.82,409.36,373,395,549,502,ms
:model:group-login:compileDebugKotlin,Update caches,2.9,2.92,2,2,5,6,ms
:model:group-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,37.64,36.74,39,30,52,55,ms
:model:group-login:compileDebugKotlin,Compiler code generation,270.52,263.76,242,240,354,337,ms
:model:group-login:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:model:group-login:compileDebugKotlin,Total Gradle task time,1742.16,1657.2,1673,1576,2138,2060,ms
:model:group-login:compileDebugKotlin,Code generation lines per second,1279,1294,1312,1321,1663,1608,
:model:group-login:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:model:group-login:compileDebugKotlin,Total size of the cache directory,537.8,537.8,538,538,538,538,KB
