Category,Metric,varianta_9.5.1 Mean,variantb_9.6.0-rc-1 Mean,varianta_9.5.1 P50,variantb_9.6.0-rc-1 P50,varianta_9.5.1 P90,variantb_9.6.0-rc-1 P90,Unit
:feature:location-contact:compileDebugKotlin,Save shrunk current classpath snapshot,1.63,2.82,1,2,3,7,ms
:feature:location-contact:compileDebugKotlin,Store build info,1.0,3.0,1,3,1,3,ms
:feature:location-contact:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:feature:log-contact:compileDebugKotlin,Sources compilation round,1211.02,1171.58,1213,1128,1579,1562,ms
:feature:log-contact:compileDebugKotlin,Incremental compilation in daemon,1341.94,1301.88,1334,1291,1760,1704,ms
:feature:log-contact:compileDebugKotlin,Task action before worker execution,15.62,17.78,15,15,27,28,ms
:feature:log-contact:compileDebugKotlin,Start gradle worker,2.26,1.83,2,1,4,4,ms
:feature:log-contact:compileDebugKotlin,Compiler initialization time,62.14,61.56,56,59,105,99,ms
:feature:log-contact:compileDebugKotlin,Calculate output size,3.83,2.02,1,1,5,4,ms
:feature:log-contact:compileDebugKotlin,Compiler IR lowering,122.48,116.34,119,119,179,154,ms
:feature:log-contact:compileDebugKotlin,Compiler translation to IR,302.36,290.24,286,279,409,381,ms
:feature:log-contact:compileDebugKotlin,Compiler backend,96.12,96.12,98,96,139,135,ms
:feature:log-contact:compileDebugKotlin,Compiler code analysis,447.26,427.48,428,399,611,572,ms
:feature:log-contact:compileDebugKotlin,Run compilation in Gradle worker,1398.24,1354.66,1404,1323,1809,1738,ms
:feature:log-contact:compileDebugKotlin,Load current classpath snapshot,6.56,6.9,6,7,11,13,ms
:feature:log-contact:compileDebugKotlin,Update caches,3.32,2.82,3,2,6,5,ms
:feature:log-contact:compileDebugKotlin,Total Gradle task time,1550.74,1499.98,1529,1457,1973,1926,ms
:feature:log-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,45.6,48.52,46,46,66,76,ms
:feature:log-contact:compileDebugKotlin,Compiler code generation,219.02,212.88,212,208,318,275,ms
:feature:log-contact:compileDebugKotlin,Remove duplicate classes,5.52,5.68,6,6,9,10,ms
:feature:log-contact:compileDebugKotlin,Run compilation,1378.96,1336.62,1372,1319,1799,1731,ms
:feature:log-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,36.04,38.98,36,36,52,63,ms
:feature:log-contact:compileDebugKotlin,Spent time before task action,50.56,38.38,45,37,78,55,ms
:feature:log-contact:compileDebugKotlin,Analysis lines per second,991,1017,974,1047,1391,1265,
:feature:log-contact:compileDebugKotlin,Total size of the cache directory,544.9,544.9,545,545,545,545,KB
:feature:log-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,144,144,144,144,144,144,
:feature:log-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:log-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:log-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:log-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:log-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:log-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:log-contact:compileDebugKotlin,Code generation lines per second,2059,2110,1974,2008,2873,2933,
:feature:log-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:log-contact:compileDebugKotlin,Size of classpath snapshot,7.0,7.0,7,7,7,7,MB
:feature:log-contact:compileDebugKotlin,Number of classpath entries,145,145,145,145,145,145,
:feature:log-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.78,2.67,3,3,7,3,ms
:feature:log-contact:compileDebugKotlin,Clear outputs on rebuild,1.33,2.0,1,2,2,2,ms
:feature:log-contact:compileDebugKotlin,Store build info,3.5,,4,,4,,ms
:feature:log-contact:compileDebugKotlin,Clear output,2.0,36.5,2,37,2,68,ms
:feature:login-contact:compileDebugKotlin,Sources compilation round,1117.98,1065.84,1109,1038,1409,1465,ms
:feature:login-contact:compileDebugKotlin,Incremental compilation in daemon,1259.08,1186.96,1241,1159,1625,1601,ms
:feature:login-contact:compileDebugKotlin,Task action before worker execution,14.46,16.96,14,16,26,25,ms
:feature:login-contact:compileDebugKotlin,Start gradle worker,1.98,2.55,1,2,3,6,ms
:feature:login-contact:compileDebugKotlin,Compiler initialization time,60.1,51.8,54,47,88,78,ms
:feature:login-contact:compileDebugKotlin,Calculate output size,2.56,1.8,2,1,5,4,ms
:feature:login-contact:compileDebugKotlin,Compiler IR lowering,93.74,96.5,90,89,126,144,ms
:feature:login-contact:compileDebugKotlin,Compiler translation to IR,278.08,274.52,257,242,366,376,ms
:feature:login-contact:compileDebugKotlin,Compiler backend,87.52,84.12,87,82,127,133,ms
:feature:login-contact:compileDebugKotlin,Compiler code analysis,427.3,399.0,413,392,570,522,ms
:feature:login-contact:compileDebugKotlin,Run compilation in Gradle worker,1308.86,1232.86,1291,1202,1676,1688,ms
:feature:login-contact:compileDebugKotlin,Load current classpath snapshot,6.68,6.5,6,6,10,11,ms
:feature:login-contact:compileDebugKotlin,Update caches,2.84,3.56,2,2,5,8,ms
:feature:login-contact:compileDebugKotlin,Total Gradle task time,1466.56,1367.22,1451,1315,1913,1812,ms
:feature:login-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,52.24,43.44,54,36,80,72,ms
:feature:login-contact:compileDebugKotlin,Compiler code generation,181.78,181.1,178,173,250,277,ms
:feature:login-contact:compileDebugKotlin,Remove duplicate classes,5.58,5.48,5,5,10,10,ms
:feature:login-contact:compileDebugKotlin,Run compilation,1291.88,1225.36,1278,1193,1658,1685,ms
:feature:login-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,42.82,33.94,43,27,66,58,ms
:feature:login-contact:compileDebugKotlin,Spent time before task action,40.56,38.6,40,36,62,60,ms
:feature:login-contact:compileDebugKotlin,Analysis lines per second,1033,1105,1012,1066,1376,1508,
:feature:login-contact:compileDebugKotlin,Total size of the cache directory,545.7,545.7,546,546,546,546,KB
:feature:login-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,121,121,121,121,121,121,
:feature:login-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:login-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:login-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:login-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:login-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:login-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:login-contact:compileDebugKotlin,Code generation lines per second,2431,2598,2348,2418,3154,4091,
:feature:login-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:login-contact:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:feature:login-contact:compileDebugKotlin,Number of classpath entries,122,122,122,122,122,122,
:feature:login-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.67,6.71,3,2,5,34,ms
:feature:login-contact:compileDebugKotlin,Clear output,3.5,,4,,4,,ms
:feature:login-contact:compileDebugKotlin,Store build info,4.67,3.0,5,3,6,3,ms
:feature:login-contact:compileDebugKotlin,Clear outputs on rebuild,3.0,,3,,3,,ms
:feature:map-contact:compileDebugKotlin,Sources compilation round,1376.92,1338.94,1316,1298,1630,1704,ms
:feature:map-contact:compileDebugKotlin,Incremental compilation in daemon,1518.68,1470.96,1460,1436,1802,1834,ms
:feature:map-contact:compileDebugKotlin,Task action before worker execution,17.46,15.46,18,16,28,24,ms
:feature:map-contact:compileDebugKotlin,Start gradle worker,2.22,2.21,2,1,4,4,ms
:feature:map-contact:compileDebugKotlin,Compiler initialization time,65.02,66.48,62,57,89,89,ms
:feature:map-contact:compileDebugKotlin,Calculate output size,2.36,2.8,2,2,4,7,ms
:feature:map-contact:compileDebugKotlin,Compiler IR lowering,130.6,133.32,130,128,180,171,ms
:feature:map-contact:compileDebugKotlin,Compiler translation to IR,334.44,331.2,327,321,425,402,ms
:feature:map-contact:compileDebugKotlin,Compiler backend,123.78,110.24,119,110,191,153,ms
:feature:map-contact:compileDebugKotlin,Compiler code analysis,523.48,500.94,514,488,670,680,ms
:feature:map-contact:compileDebugKotlin,Run compilation in Gradle worker,1579.14,1514.3,1520,1477,1845,1879,ms
:feature:map-contact:compileDebugKotlin,Load current classpath snapshot,6.88,6.84,7,7,10,10,ms
:feature:map-contact:compileDebugKotlin,Update caches,3.04,3.2,2,2,6,6,ms
:feature:map-contact:compileDebugKotlin,Total Gradle task time,1732.28,1664.62,1688,1624,2000,2046,ms
:feature:map-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,49.64,47.96,51,50,75,73,ms
:feature:map-contact:compileDebugKotlin,Compiler code generation,254.88,244.14,257,240,351,308,ms
:feature:map-contact:compileDebugKotlin,Remove duplicate classes,5.76,5.72,6,6,9,9,ms
:feature:map-contact:compileDebugKotlin,Run compilation,1565.92,1506.94,1500,1473,1843,1863,ms
:feature:map-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,39.84,38.38,41,41,62,58,ms
:feature:map-contact:compileDebugKotlin,Spent time before task action,46.7,43.42,47,39,72,65,ms
:feature:map-contact:compileDebugKotlin,Analysis lines per second,833,883,813,856,1061,1068,
:feature:map-contact:compileDebugKotlin,Total size of the cache directory,544.9,544.9,545,545,545,545,KB
:feature:map-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,126,126,126,126,126,126,
:feature:map-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:map-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:map-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:map-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:map-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:map-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:map-contact:compileDebugKotlin,Code generation lines per second,1757,1867,1627,1740,2554,2773,
:feature:map-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:map-contact:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:feature:map-contact:compileDebugKotlin,Number of classpath entries,127,127,127,127,127,127,
:feature:map-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.4,3.33,3,3,10,5,ms
:feature:map-contact:compileDebugKotlin,Store build info,3.25,1.5,2,2,9,2,ms
:feature:map-contact:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:feature:map-contact:compileDebugKotlin,Generate compiler reference index,1.0,,1,,1,,ms
:feature:map-contact:compileDebugKotlin,Clear outputs on rebuild,3.0,2.5,3,3,3,4,ms
:feature:media-contact:compileDebugKotlin,Sources compilation round,1381.88,1340.34,1332,1338,1881,1633,ms
:feature:media-contact:compileDebugKotlin,Incremental compilation in daemon,1524.86,1472.64,1476,1467,2017,1770,ms
:feature:media-contact:compileDebugKotlin,Task action before worker execution,18.9,15.54,19,16,31,23,ms
:feature:media-contact:compileDebugKotlin,Start gradle worker,2.42,2.04,2,1,5,4,ms
:feature:media-contact:compileDebugKotlin,Compiler initialization time,62.4,55.2,62,52,95,95,ms
:feature:media-contact:compileDebugKotlin,Calculate output size,2.51,2.88,1,2,6,7,ms
:feature:media-contact:compileDebugKotlin,Compiler IR lowering,122.2,123.5,126,124,176,167,ms
:feature:media-contact:compileDebugKotlin,Compiler translation to IR,311.66,342.98,313,315,430,411,ms
:feature:media-contact:compileDebugKotlin,Compiler backend,143.68,113.66,123,114,191,158,ms
:feature:media-contact:compileDebugKotlin,Compiler code analysis,538.4,495.6,510,489,743,613,ms
:feature:media-contact:compileDebugKotlin,Run compilation in Gradle worker,1578.3,1523.0,1516,1509,2067,1806,ms
:feature:media-contact:compileDebugKotlin,Load current classpath snapshot,6.68,6.42,7,6,10,10,ms
:feature:media-contact:compileDebugKotlin,Update caches,3.22,3.04,2,2,6,5,ms
:feature:media-contact:compileDebugKotlin,Total Gradle task time,1741.04,1659.34,1680,1641,2248,1971,ms
:feature:media-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,59.32,44.54,54,46,79,67,ms
:feature:media-contact:compileDebugKotlin,Compiler code generation,266.44,237.78,254,243,343,304,ms
:feature:media-contact:compileDebugKotlin,Remove duplicate classes,5.76,5.56,6,5,9,9,ms
:feature:media-contact:compileDebugKotlin,Run compilation,1565.04,1509.3,1504,1505,2062,1800,ms
:feature:media-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,49.74,35.72,43,35,66,58,ms
:feature:media-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.3,2.38,3,2,8,6,ms
:feature:media-contact:compileDebugKotlin,Spent time before task action,48.34,41.26,45,39,71,58,ms
:feature:media-contact:compileDebugKotlin,Analysis lines per second,818,880,820,854,1056,1194,
:feature:media-contact:compileDebugKotlin,Total size of the cache directory,545.7,545.7,546,546,546,546,KB
:feature:media-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,133,133,133,133,133,133,
:feature:media-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:media-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:media-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:media-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:media-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:media-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:media-contact:compileDebugKotlin,Code generation lines per second,1829,1860,1646,1719,2873,2613,
:feature:media-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:media-contact:compileDebugKotlin,Size of classpath snapshot,6.7,6.7,7,7,7,7,MB
:feature:media-contact:compileDebugKotlin,Number of classpath entries,134,134,134,134,134,134,
:feature:media-contact:compileDebugKotlin,Clear output,2.0,3.0,2,3,2,3,ms
:feature:media-contact:compileDebugKotlin,Store build info,4.0,6.0,4,6,4,6,ms
:feature:message-contact:compileDebugKotlin,Sources compilation round,1233.92,1261.56,1208,1225,1609,1709,ms
:feature:message-contact:compileDebugKotlin,Incremental compilation in daemon,1363.9,1397.64,1325,1348,1708,1864,ms
:feature:message-contact:compileDebugKotlin,Task action before worker execution,15.9,15.96,17,16,25,25,ms
:feature:message-contact:compileDebugKotlin,Compiler initialization time,53.48,52.98,46,45,86,90,ms
:feature:message-contact:compileDebugKotlin,Calculate output size,2.0,2.19,1,1,5,6,ms
:feature:message-contact:compileDebugKotlin,Compiler IR lowering,120.28,123.3,115,125,168,186,ms
:feature:message-contact:compileDebugKotlin,Compiler translation to IR,340.64,320.04,344,322,435,411,ms
:feature:message-contact:compileDebugKotlin,Compiler backend,89.78,98.18,88,96,139,151,ms
:feature:message-contact:compileDebugKotlin,Compiler code analysis,439.06,464.48,425,429,561,660,ms
:feature:message-contact:compileDebugKotlin,Run compilation in Gradle worker,1411.12,1444.86,1351,1404,1788,1908,ms
:feature:message-contact:compileDebugKotlin,Load current classpath snapshot,6.3,6.78,6,7,11,11,ms
:feature:message-contact:compileDebugKotlin,Update caches,3.4,3.0,3,2,5,5,ms
:feature:message-contact:compileDebugKotlin,Total Gradle task time,1563.28,1599.4,1520,1577,1985,2132,ms
:feature:message-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,48.84,45.9,45,48,79,66,ms
:feature:message-contact:compileDebugKotlin,Compiler code generation,210.6,221.98,203,208,299,325,ms
:feature:message-contact:compileDebugKotlin,Remove duplicate classes,5.24,5.48,5,6,9,9,ms
:feature:message-contact:compileDebugKotlin,Run compilation,1400.96,1431.32,1349,1401,1784,1896,ms
:feature:message-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,39.6,36.54,36,38,67,55,ms
:feature:message-contact:compileDebugKotlin,Spent time before task action,40.36,51.76,37,39,65,74,ms
:feature:message-contact:compileDebugKotlin,Analysis lines per second,994,968,982,973,1231,1310,
:feature:message-contact:compileDebugKotlin,Total size of the cache directory,546.4,546.4,546,546,546,546,KB
:feature:message-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,125,125,125,125,125,125,
:feature:message-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:message-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:message-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:message-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:message-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:message-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:message-contact:compileDebugKotlin,Code generation lines per second,2140,2040,2057,2011,2906,2776,
:feature:message-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:message-contact:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:feature:message-contact:compileDebugKotlin,Number of classpath entries,126,126,126,126,126,126,
:feature:message-contact:compileDebugKotlin,Start gradle worker,2.3,2.09,2,1,5,5,ms
:feature:message-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.18,3.57,2,3,8,10,ms
:feature:message-contact:compileDebugKotlin,Store build info,4.0,2.33,4,2,5,4,ms
:feature:message-contact:compileDebugKotlin,Clear output,2.5,1.0,3,1,3,1,ms
:feature:message-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:feature:metric-contact:compileDebugKotlin,Sources compilation round,1627.1,1519.7,1604,1528,1942,1828,ms
:feature:metric-contact:compileDebugKotlin,Incremental compilation in daemon,1803.38,1668.6,1756,1655,2127,1999,ms
:feature:metric-contact:compileDebugKotlin,Task action before worker execution,19.02,16.9,18,17,32,26,ms
:feature:metric-contact:compileDebugKotlin,Start gradle worker,2.12,2.0,1,1,4,4,ms
:feature:metric-contact:compileDebugKotlin,Compiler initialization time,69.38,73.9,66,67,101,117,ms
:feature:metric-contact:compileDebugKotlin,Calculate output size,2.76,2.67,2,2,6,6,ms
:feature:metric-contact:compileDebugKotlin,Compiler IR lowering,160.3,138.14,160,138,218,195,ms
:feature:metric-contact:compileDebugKotlin,Compiler translation to IR,382.16,343.96,377,338,517,437,ms
:feature:metric-contact:compileDebugKotlin,Compiler backend,144.7,129.78,136,132,213,183,ms
:feature:metric-contact:compileDebugKotlin,Compiler code analysis,633.02,607.2,615,611,731,772,ms
:feature:metric-contact:compileDebugKotlin,Run compilation in Gradle worker,1855.4,1713.08,1797,1689,2203,2078,ms
:feature:metric-contact:compileDebugKotlin,Load current classpath snapshot,8.22,7.56,9,7,12,14,ms
:feature:metric-contact:compileDebugKotlin,Update caches,3.6,3.42,2,2,7,7,ms
:feature:metric-contact:compileDebugKotlin,Total Gradle task time,2033.48,1872.5,1944,1843,2464,2309,ms
:feature:metric-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,60.6,52.76,62,54,87,82,ms
:feature:metric-contact:compileDebugKotlin,Compiler code generation,305.38,268.36,301,273,445,370,ms
:feature:metric-contact:compileDebugKotlin,Remove duplicate classes,6.5,6.1,6,6,10,10,ms
:feature:metric-contact:compileDebugKotlin,Run compilation,1842.12,1701.96,1791,1683,2175,2051,ms
:feature:metric-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,49.24,41.78,49,42,74,69,ms
:feature:metric-contact:compileDebugKotlin,Spent time before task action,52.92,48.34,49,44,80,74,ms
:feature:metric-contact:compileDebugKotlin,Analysis lines per second,675,726,679,684,820,953,
:feature:metric-contact:compileDebugKotlin,Total size of the cache directory,546.1,546.1,546,546,546,546,KB
:feature:metric-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,141,141,141,141,141,141,
:feature:metric-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:metric-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:metric-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:metric-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:metric-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:metric-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:metric-contact:compileDebugKotlin,Code generation lines per second,1488,1712,1387,1530,2025,2674,
:feature:metric-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:metric-contact:compileDebugKotlin,Size of classpath snapshot,6.9,6.9,7,7,7,7,MB
:feature:metric-contact:compileDebugKotlin,Number of classpath entries,142,142,142,142,142,142,
:feature:metric-contact:compileDebugKotlin,Store build info,3.0,2.25,2,3,5,3,ms
:feature:metric-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.58,2.64,3,3,10,6,ms
:feature:metric-contact:compileDebugKotlin,Clear output,2.0,2.67,2,3,2,4,ms
:feature:network-contact:compileDebugKotlin,Sources compilation round,1375.8,1237.04,1331,1217,1924,1522,ms
:feature:network-contact:compileDebugKotlin,Incremental compilation in daemon,1513.08,1373.74,1474,1351,2031,1695,ms
:feature:network-contact:compileDebugKotlin,Task action before worker execution,16.28,17.42,17,16,27,24,ms
:feature:network-contact:compileDebugKotlin,Start gradle worker,2.24,2.43,2,2,4,5,ms
:feature:network-contact:compileDebugKotlin,Compiler initialization time,61.9,57.38,54,53,98,84,ms
:feature:network-contact:compileDebugKotlin,Calculate output size,2.16,2.37,1,1,4,5,ms
:feature:network-contact:compileDebugKotlin,Compiler IR lowering,140.7,134.66,127,127,202,179,ms
:feature:network-contact:compileDebugKotlin,Compiler translation to IR,325.78,303.32,313,305,430,392,ms
:feature:network-contact:compileDebugKotlin,Compiler backend,122.92,108.98,108,97,159,158,ms
:feature:network-contact:compileDebugKotlin,Compiler code analysis,531.02,452.4,486,447,695,615,ms
:feature:network-contact:compileDebugKotlin,Run compilation in Gradle worker,1564.9,1416.72,1526,1387,2089,1723,ms
:feature:network-contact:compileDebugKotlin,Load current classpath snapshot,6.6,6.22,6,6,13,11,ms
:feature:network-contact:compileDebugKotlin,Update caches,2.94,2.88,2,2,5,5,ms
:feature:network-contact:compileDebugKotlin,Total Gradle task time,1719.58,1549.74,1673,1540,2243,1854,ms
:feature:network-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,51.5,48.38,52,44,77,65,ms
:feature:network-contact:compileDebugKotlin,Compiler code generation,264.0,244.26,236,231,342,334,ms
:feature:network-contact:compileDebugKotlin,Remove duplicate classes,5.46,5.1,5,5,10,9,ms
:feature:network-contact:compileDebugKotlin,Run compilation,1552.84,1404.26,1519,1374,2083,1716,ms
:feature:network-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,41.94,39.8,42,36,64,54,ms
:feature:network-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.25,2.25,3,2,3,4,ms
:feature:network-contact:compileDebugKotlin,Spent time before task action,44.06,37.74,44,37,64,56,ms
:feature:network-contact:compileDebugKotlin,Analysis lines per second,850,968,859,935,1188,1279,
:feature:network-contact:compileDebugKotlin,Total size of the cache directory,546.4,546.4,546,546,546,546,KB
:feature:network-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,139,139,139,139,139,139,
:feature:network-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:network-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:network-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:network-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:network-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:network-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:network-contact:compileDebugKotlin,Code generation lines per second,1819,1945,1769,1805,2558,2902,
:feature:network-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:network-contact:compileDebugKotlin,Size of classpath snapshot,6.8,6.8,7,7,7,7,MB
:feature:network-contact:compileDebugKotlin,Number of classpath entries,140,140,140,140,140,140,
:feature:network-contact:compileDebugKotlin,Store build info,1.5,2.0,2,2,2,3,ms
:feature:news-contact:compileDebugKotlin,Sources compilation round,1024.1,996.34,1006,999,1290,1243,ms
:feature:news-contact:compileDebugKotlin,Incremental compilation in daemon,1133.72,1121.32,1117,1135,1439,1404,ms
:feature:news-contact:compileDebugKotlin,Task action before worker execution,12.26,11.54,10,11,21,18,ms
:feature:news-contact:compileDebugKotlin,Compiler initialization time,52.86,54.0,52,48,76,84,ms
:feature:news-contact:compileDebugKotlin,Calculate output size,1.96,2.0,1,1,4,4,ms
:feature:news-contact:compileDebugKotlin,Compiler IR lowering,82.52,87.18,74,84,121,131,ms
:feature:news-contact:compileDebugKotlin,Compiler translation to IR,284.82,267.6,255,262,368,378,ms
:feature:news-contact:compileDebugKotlin,Compiler backend,69.46,66.78,63,63,98,109,ms
:feature:news-contact:compileDebugKotlin,Compiler code analysis,383.08,373.0,361,360,519,510,ms
:feature:news-contact:compileDebugKotlin,Run compilation in Gradle worker,1177.9,1156.62,1163,1176,1482,1436,ms
:feature:news-contact:compileDebugKotlin,Load current classpath snapshot,5.38,5.98,4,5,10,10,ms
:feature:news-contact:compileDebugKotlin,Update caches,2.68,2.84,2,2,5,5,ms
:feature:news-contact:compileDebugKotlin,Total Gradle task time,1313.0,1277.3,1288,1288,1627,1599,ms
:feature:news-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.92,40.44,34,35,65,64,ms
:feature:news-contact:compileDebugKotlin,Compiler code generation,152.42,154.42,146,148,211,225,ms
:feature:news-contact:compileDebugKotlin,Remove duplicate classes,4.72,5.14,4,5,9,9,ms
:feature:news-contact:compileDebugKotlin,Run compilation,1164.9,1149.3,1156,1165,1470,1431,ms
:feature:news-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.28,32.6,27,30,51,51,ms
:feature:news-contact:compileDebugKotlin,Spent time before task action,39.56,34.42,37,29,55,60,ms
:feature:news-contact:compileDebugKotlin,Analysis lines per second,1154,1184,1160,1160,1499,1501,
:feature:news-contact:compileDebugKotlin,Total size of the cache directory,545.3,545.3,545,545,545,545,KB
:feature:news-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,132,132,132,132,132,132,
:feature:news-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:news-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:news-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:news-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:news-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
